method,rebalance_date,date,portfolio_return,turnover,n_assets
sample,2024-01-31,2024-02-01,0.008859285811087218,0.0,77
sample,2024-01-31,2024-02-02,0.0004415809899697423,0.0,77
sample,2024-01-31,2024-02-05,-0.005448462805527447,0.0,77
sample,2024-01-31,2024-02-06,0.007533227250678888,0.0,77
sample,2024-01-31,2024-02-07,0.003977690832227365,0.0,77
sample,2024-01-31,2024-02-08,-0.006885523756980628,0.0,77
sample,2024-01-31,2024-02-09,-0.0021692218643785226,0.0,77
sample,2024-01-31,2024-02-12,-0.00040282448896452824,0.0,77
sample,2024-01-31,2024-02-13,0.006239286281091433,0.0,77
sample,2024-01-31,2024-02-14,0.004643804972189518,0.0,77
sample,2024-01-31,2024-02-15,0.006680619691892877,0.0,77
sample,2024-01-31,2024-02-16,0.0013669478133410328,0.0,77
sample,2024-01-31,2024-02-20,0.0008807083919784987,0.0,77
sample,2024-01-31,2024-02-21,0.004693693586516504,0.0,77
sample,2024-01-31,2024-02-22,0.010253315459005463,0.0,77
sample,2024-01-31,2024-02-23,0.008091276792196437,0.0,77
sample,2024-01-31,2024-02-26,-0.0019136338752546761,0.0,77
sample,2024-01-31,2024-02-27,0.0004891962797687355,0.0,77
sample,2024-01-31,2024-02-28,0.006176870272206607,0.0,77
sample,2024-01-31,2024-02-29,-0.0012536710325784096,0.0,77
sample,2024-01-31,2024-03-01,-0.000572470111726536,0.0,77
ledoit_wolf,2024-01-31,2024-02-01,0.008853626927704741,0.0,77
ledoit_wolf,2024-01-31,2024-02-02,0.0006852279255399119,0.0,77
ledoit_wolf,2024-01-31,2024-02-05,-0.005445165196630377,0.0,77
ledoit_wolf,2024-01-31,2024-02-06,0.0074964583750026514,0.0,77
ledoit_wolf,2024-01-31,2024-02-07,0.004042795687425785,0.0,77
ledoit_wolf,2024-01-31,2024-02-08,-0.006462518052330917,0.0,77
ledoit_wolf,2024-01-31,2024-02-09,-0.0017690984755616408,0.0,77
ledoit_wolf,2024-01-31,2024-02-12,-0.0006418004827487563,0.0,77
ledoit_wolf,2024-01-31,2024-02-13,0.00557871411790469,0.0,77
ledoit_wolf,2024-01-31,2024-02-14,0.004997301006881328,0.0,77
ledoit_wolf,2024-01-31,2024-02-15,0.006110763675543737,0.0,77
ledoit_wolf,2024-01-31,2024-02-16,0.0009072910475175042,0.0,77
ledoit_wolf,2024-01-31,2024-02-20,0.0009445459510600044,0.0,77
ledoit_wolf,2024-01-31,2024-02-21,0.00444835683469344,0.0,77
ledoit_wolf,2024-01-31,2024-02-22,0.010202654534838294,0.0,77
ledoit_wolf,2024-01-31,2024-02-23,0.00846350559305558,0.0,77
ledoit_wolf,2024-01-31,2024-02-26,-0.0017220683112342404,0.0,77
ledoit_wolf,2024-01-31,2024-02-27,0.0005063008995397806,0.0,77
ledoit_wolf,2024-01-31,2024-02-28,0.00609670689333687,0.0,77
ledoit_wolf,2024-01-31,2024-02-29,-0.0008292108918448739,0.0,77
ledoit_wolf,2024-01-31,2024-03-01,-0.0004897391620635968,0.0,77
embedding_prior,2024-01-31,2024-02-01,0.012871485877598699,0.0,77
embedding_prior,2024-01-31,2024-02-02,0.001059162527962224,0.0,77
embedding_prior,2024-01-31,2024-02-05,-0.004210404760503848,0.0,77
embedding_prior,2024-01-31,2024-02-06,0.0059227897322907345,0.0,77
embedding_prior,2024-01-31,2024-02-07,0.0051668701785056274,0.0,77
embedding_prior,2024-01-31,2024-02-08,-0.004582889416720284,0.0,77
embedding_prior,2024-01-31,2024-02-09,-0.002024986276811903,0.0,77
embedding_prior,2024-01-31,2024-02-12,-0.0018567454059466822,0.0,77
embedding_prior,2024-01-31,2024-02-13,0.008739252830556548,0.0,77
embedding_prior,2024-01-31,2024-02-14,0.00488131932995103,0.0,77
embedding_prior,2024-01-31,2024-02-15,0.006004876252395963,0.0,77
embedding_prior,2024-01-31,2024-02-16,0.0009630157652918211,0.0,77
embedding_prior,2024-01-31,2024-02-20,0.00048293572893780035,0.0,77
embedding_prior,2024-01-31,2024-02-21,0.005027793147841318,0.0,77
embedding_prior,2024-01-31,2024-02-22,0.01169367034711516,0.0,77
embedding_prior,2024-01-31,2024-02-23,0.007512870494897254,0.0,77
embedding_prior,2024-01-31,2024-02-26,-0.0015118510882580838,0.0,77
embedding_prior,2024-01-31,2024-02-27,-0.0003240167993246729,0.0,77
embedding_prior,2024-01-31,2024-02-28,0.004009899559126246,0.0,77
embedding_prior,2024-01-31,2024-02-29,-0.0037378589696975546,0.0,77
embedding_prior,2024-01-31,2024-03-01,-6.800478471587675e-05,0.0,77
multiview,2024-01-31,2024-02-01,0.015345472731215573,0.0,77
multiview,2024-01-31,2024-02-02,-0.00043873337994415585,0.0,77
multiview,2024-01-31,2024-02-05,-2.0363530776787127e-07,0.0,77
multiview,2024-01-31,2024-02-06,0.005449602409634399,0.0,77
multiview,2024-01-31,2024-02-07,0.004234895268418822,0.0,77
multiview,2024-01-31,2024-02-08,-0.0023609100235087196,0.0,77
multiview,2024-01-31,2024-02-09,-0.0031482108071724507,0.0,77
multiview,2024-01-31,2024-02-12,-0.0032159286371144253,0.0,77
multiview,2024-01-31,2024-02-13,0.05612917479710549,0.0,77
multiview,2024-01-31,2024-02-14,-0.001151087543994569,0.0,77
multiview,2024-01-31,2024-02-15,0.0002875104488221042,0.0,77
multiview,2024-01-31,2024-02-16,0.011221819494728457,0.0,77
multiview,2024-01-31,2024-02-20,0.00087736034574692,0.0,77
multiview,2024-01-31,2024-02-21,0.01183228087121818,0.0,77
multiview,2024-01-31,2024-02-22,0.014571767217169082,0.0,77
multiview,2024-01-31,2024-02-23,0.0051336641252871995,0.0,77
multiview,2024-01-31,2024-02-26,-0.0019218619174416825,0.0,77
multiview,2024-01-31,2024-02-27,0.0016418872282407257,0.0,77
multiview,2024-01-31,2024-02-28,-0.0021386185355285244,0.0,77
multiview,2024-01-31,2024-02-29,-0.007231125319856593,0.0,77
multiview,2024-01-31,2024-03-01,0.0010013102660234642,0.0,77
multiview_without_business,2024-01-31,2024-02-01,0.014286066261025675,0.0,77
multiview_without_business,2024-01-31,2024-02-02,0.00011885224878561648,0.0,77
multiview_without_business,2024-01-31,2024-02-05,-0.0011834537566148184,0.0,77
multiview_without_business,2024-01-31,2024-02-06,0.006214052620211058,0.0,77
