method,rebalance_date,date,portfolio_return,turnover,n_assets
sample,2024-01-31,2024-02-01,0.020357381198575535,0.0,35
sample,2024-01-31,2024-02-02,-0.002796396038598015,0.0,35
sample,2024-01-31,2024-02-05,-0.008418490136495723,0.0,35
sample,2024-01-31,2024-02-06,0.0017125907852430068,0.0,35
sample,2024-01-31,2024-02-07,-0.0031107557347934836,0.0,35
sample,2024-01-31,2024-02-08,0.000918224603437075,0.0,35
sample,2024-01-31,2024-02-09,-0.004439582298199914,0.0,35
sample,2024-01-31,2024-02-12,0.004821137112741293,0.0,35
sample,2024-01-31,2024-02-13,-0.008688957105934947,0.0,35
sample,2024-01-31,2024-02-14,0.0013820459378465343,0.0,35
sample,2024-01-31,2024-02-15,0.004552318051971436,0.0,35
sample,2024-01-31,2024-02-16,0.0036970320138409764,0.0,35
sample,2024-01-31,2024-02-20,0.012717540898124328,0.0,35
sample,2024-01-31,2024-02-21,0.0020061410750845483,0.0,35
sample,2024-01-31,2024-02-22,0.0048319336881733465,0.0,35
sample,2024-01-31,2024-02-23,0.003926926552904954,0.0,35
sample,2024-01-31,2024-02-26,-0.0021747465209637933,0.0,35
sample,2024-01-31,2024-02-27,-0.0005754493909933526,0.0,35
sample,2024-01-31,2024-02-28,0.003076814263080058,0.0,35
sample,2024-01-31,2024-02-29,-0.003360155997679759,0.0,35
sample,2024-01-31,2024-03-01,-0.0008955139254660739,0.0,35
ledoit_wolf,2024-01-31,2024-02-01,0.020233957468872445,0.0,35
ledoit_wolf,2024-01-31,2024-02-02,-0.0030041941542796537,0.0,35
ledoit_wolf,2024-01-31,2024-02-05,-0.008063591658875078,0.0,35
ledoit_wolf,2024-01-31,2024-02-06,0.0011234752406549093,0.0,35
ledoit_wolf,2024-01-31,2024-02-07,-0.0032717709791957746,0.0,35
ledoit_wolf,2024-01-31,2024-02-08,0.001663579495752864,0.0,35
ledoit_wolf,2024-01-31,2024-02-09,-0.004878697102806335,0.0,35
ledoit_wolf,2024-01-31,2024-02-12,0.004614080597723988,0.0,35
ledoit_wolf,2024-01-31,2024-02-13,-0.008530983709836393,0.0,35
ledoit_wolf,2024-01-31,2024-02-14,0.0004761433839681955,0.0,35
ledoit_wolf,2024-01-31,2024-02-15,0.005186947600680821,0.0,35
ledoit_wolf,2024-01-31,2024-02-16,0.0035428868202420126,0.0,35
ledoit_wolf,2024-01-31,2024-02-20,0.012032777662017565,0.0,35
