method,rebalance_date,date,portfolio_return,turnover,n_assets
sample,2024-01-31,2024-02-01,0.01235039545093804,0.0,71
sample,2024-01-31,2024-02-02,0.0012511923049800995,0.0,71
sample,2024-01-31,2024-02-05,-0.007390216758927199,0.0,71
sample,2024-01-31,2024-02-06,0.0020680846922649064,0.0,71
sample,2024-01-31,2024-02-07,0.003952065009790999,0.0,71
sample,2024-01-31,2024-02-08,0.0028759162064651393,0.0,71
sample,2024-01-31,2024-02-09,0.005228193929666366,0.0,71
sample,2024-01-31,2024-02-12,-0.009939397053899748,0.0,71
sample,2024-01-31,2024-02-13,-0.011571648842759784,0.0,71
sample,2024-01-31,2024-02-14,0.0017666549204057762,0.0,71
sample,2024-01-31,2024-02-15,0.006027217386942981,0.0,71
sample,2024-01-31,2024-02-16,-0.007196114480012061,0.0,71
sample,2024-01-31,2024-02-20,-0.006876333957660773,0.0,71
sample,2024-01-31,2024-02-21,-0.000994140495890482,0.0,71
sample,2024-01-31,2024-02-22,0.014087136140108793,0.0,71
sample,2024-01-31,2024-02-23,0.004236458450318991,0.0,71
sample,2024-01-31,2024-02-26,-0.010070746878133599,0.0,71
sample,2024-01-31,2024-02-27,0.0010350076960178641,0.0,71
sample,2024-01-31,2024-02-28,-0.0007072621435659043,0.0,71
sample,2024-01-31,2024-02-29,0.00315153875178295,0.0,71
sample,2024-01-31,2024-03-01,0.006533597131938018,0.0,71
ledoit_wolf,2024-01-31,2024-02-01,0.011581485204448832,0.0,71
ledoit_wolf,2024-01-31,2024-02-02,0.0014054478049412879,0.0,71
ledoit_wolf,2024-01-31,2024-02-05,-0.007232333202251466,0.0,71
ledoit_wolf,2024-01-31,2024-02-06,0.00209536817331727,0.0,71
ledoit_wolf,2024-01-31,2024-02-07,0.004218426749485029,0.0,71
ledoit_wolf,2024-01-31,2024-02-08,0.0031656411519553366,0.0,71
ledoit_wolf,2024-01-31,2024-02-09,0.005159871727362922,0.0,71
ledoit_wolf,2024-01-31,2024-02-12,-0.009964616905220408,0.0,71
ledoit_wolf,2024-01-31,2024-02-13,-0.011843485318193007,0.0,71
