ticker,gics_sub_industry,embedding_peers,benchmark_peers,random_peers,embedding_direct_rate,benchmark_direct_rate,random_direct_rate,embedding_jaccard,benchmark_jaccard,random_jaccard
FE,Electric Utilities,ROP|VRT|TYL|CMI|FOX,EVRG|EXC|CEG|PPL|EIX,PYPL|BALL|SBUX|XYL|SW,0.0,0.0,0.0,0.0,0.0,0.0
FICO,Application Software,VRSK|NWS|FOX|ECL|AES,TYL|TRMB|PLTR|SNPS|ORCL,AVGO|RVTY|PTC|CDW|FTNT,0.0,0.0,0.0,0.0,0.0,0.04
FIS,Transaction & Payment Processing Services,FISV|FDS|V|GPN|CPAY,XYZ|V|FISV|PYPL|MA,FICO|WDAY|LOW|CEG|GS,0.2,0.2,0.0,0.16412698412698412,0.1715151515151515,0.0
FISV,Transaction & Payment Processing Services,V|ROP|GPN|SPGI|VRSK,GPN|MA|JKHY|PYPL|XYZ,ODFL|CPRT|GEV|A|CSX,0.2,0.2,0.0,0.02857142857142857,0.11636363636363636,0.04
FTNT,Systems Software,COIN|MSI|AVGO|ALLE|XYZ,GEN|CRWD|NOW|PANW|MSFT,PNC|AON|PKG|ACN|SNDK,0.0,0.6,0.0,0.013333333333333332,0.20339105339105337,0.0
FTV,Industrial Machinery & Supplies & Components,PH|FOX|NWS|TEL|AVGO,IR|PNR|PH|SWK|HUBB,LIN|ZTS|VTRS|GDDY|AVY,0.0,0.0,0.0,0.0,0.0,0.0
GD,Aerospace & Defense,LMT|AVGO|CTSH|RTX|CARR,AXON|HII|LMT|TDG|BA,CPAY|MA|CMI|ABT|ELV,0.2,0.6,0.0,0.12666666666666665,0.20454545454545453,0.0
GE,Aerospace & Defense,CTSH|GEV|BR|ECL|FOX,NOC|TXT|HII|LHX|TDG,MOS|HRL|CB|STZ|SNPS,0.2,0.0,0.0,0.02857142857142857,0.09722222222222222,0.0
GEHC,Health Care Equipment,FOX|NWS|CTSH|VTRS|SOLV,BAX|IDXX|SYK|ISRG|EW,HST|UNP|FICO|GNRC|PODD,0.0,0.0,0.0,0.0,0.0,0.0
GEN,Systems Software,ROP|ADBE|LHX|GDDY|NOC,CRWD|MSFT|NOW|FTNT|PANW,WDAY|RVTY|AXP|PYPL|HD,0.0,0.2,0.0,0.085,0.07929292929292928,0.04857142857142857
GILD,Biotechnology,PFE|FOX|NWS|BSX|SOLV,ABBV|VRTX|REGN|INCY|MRNA,CVS|NTAP|NI|LYV|PTC,0.0,0.0,0.0,0.0,0.04,0.11666666666666665
GPN,Transaction & Payment Processing Services,CTSH|FOX|NWS|VTRS|SPGI,FIS|MA|FISV|XYZ|JKHY,EXC|FDX|VLTO|HAS|EIX,0.0,0.6,0.0,0.0,0.11746031746031745,0.0
HII,Aerospace & Defense,GD|LMT|PH|FTV|VLTO,GE|BA|RTX|TXT|NOC,APTV|NVDA|INCY|BSX|VRSK,0.2,0.0,0.0,0.05,0.15333333333333332,0.0
HLT,"Hotels, Resorts & Cruise Lines",HST|ABNB|BKNG|MAR|STZ,NCLH|BKNG|RCL|EXPE|ABNB,ROL|STLD|HUM|CCL|SPG,0.2,0.2,0.0,0.05,0.19,0.0
HPE,"Technology Hardware, Storage & Peripherals",PTC|GEHC|HPQ|WDC|NWS,DELL|NTAP|STX|SNDK|HPQ,PNR|REGN|IR|CHTR|AMZN,0.2,0.4,0.2,0.05174825174825175,0.12424242424242424,0.022796352583586626
HPQ,"Technology Hardware, Storage & Peripherals",AVGO|HPE|ALLE|J|PTC,SNDK|AAPL|STX|WDC|NTAP,MRNA|TTD|FE|DAL|DE,0.2,0.0,0.0,0.03484848484848485,0.0,0.0
HRL,Packaged Foods & Meats,MDLZ|J|NWS|FOX|AON,CAG|SJM|KHC|MDLZ|TSN,DXCM|APD|D|CRWD|FTNT,0.0,0.0,0.0,0.0,0.4666666666666666,0.0
HUBB,Industrial Machinery & Supplies & Components,LII|DELL|IR|VRT|NWS,PNR|PH|SWK|XYL|IEX,RCL|ROK|VLO|IEX|FFIV,0.0,0.0,0.0,0.06666666666666667,0.0,0.0
HWM,Aerospace & Defense,FOX|NWS|SPGI|VRT|CTSH,GE|AXON|NOC|LHX|LMT,IEX|APH|GPC|CAH|APP,0.0,0.0,0.0,0.0,0.0,0.0
ICE,Financial Exchanges & Data,BR|INTU|TYL|VRT|SPGI,MSCI|CME|FDS|NDAQ|COIN,COST|ABT|CIEN|WAT|ADSK,0.0,0.2,0.0,0.2,0.03333333333333333,0.0
IDXX,Health Care Equipment,IEX|ZBRA|XYL|PTC|NWS,BAX|ABT|EW|BDX|MDT,HD|MO|CI|IR|SBAC,0.0,0.0,0.0,0.0,0.0,0.0
IEX,Industrial Machinery & Supplies & Components,IDXX|ROP|GDDY|FTV|PH,HUBB|PH|SNA|IR|PNR,NKE|ADSK|EMR|AMCR|NOC,0.0,0.2,0.0,0.0,0.0,0.0
INCY,Biotechnology,VRTX|MRNA|REGN|TPR|BSX,GILD|MRNA|VRTX|REGN|ABBV,DG|ECL|AIG|EMR|TER,0.0,0.0,0.0,0.0,0.0,0.0
INTC,Semiconductors,FOX|NWS|PTC|AVGO|ADSK,NXPI|TXN|MPWR|NVDA|ON,TTWO|CMI|MGM|ROL|VZ,0.2,0.2,0.0,0.0869047619047619,0.03333333333333333,0.03333333333333333
INTU,Application Software,CRM|EPAM|WDAY|CTSH|XYZ,ADBE|CDNS|PTC|CRM|PLTR,AZO|ES|KEYS|PSKY|VTRS,0.0,0.2,0.0,0.0,0.0,0.0
IQV,Life Sciences Tools & Services,GEHC|CRM|CRWD|EPAM|ELV,DHR|A|TMO|WAT|TECH,NVDA|TXN|DG|PH|GLW,0.0,0.0,0.0,0.125,0.0,0.0
IR,Industrial Machinery & Supplies & Components,DELL|PH|CARR|FOX|NWS,XYL|SNA|SWK|HUBB|FTV,SJM|ZBRA|NWS|COP|AMCR,0.0,0.0,0.0,0.0,0.0,0.0
ISRG,Health Care Equipment,BSX|GDDY|FOX|NWS|MDT,EW|PODD|MDT|BDX|IDXX,EXC|UBER|BKR|AKAM|JBHT,0.2,0.2,0.0,0.0,0.2,0.0
JKHY,Transaction & Payment Processing Services,CPAY|CARR|BX|GPN|DHR,FISV|FIS|CPAY|PYPL|V,LULU|EBAY|MPWR|HLT|FDS,0.0,0.2,0.0,0.02857142857142857,0.0,0.0
KHC,Packaged Foods & Meats,NWS|FOX|PTC|TEL|CEG,MKC|TSN|MDLZ|HRL|SJM,ON|CEG|CARR|FIX|PG,0.0,0.2,0.0,0.0,0.18333333333333332,0.0
LHX,Aerospace & Defense,LMT|FOX|NWS|GEN|GD,GD|TXT|GE|HWM|TDG,TER|HPQ|GEV|HD|AMD,0.4,0.2,0.0,0.1831168831168831,0.13055555555555556,0.0
LLY,Pharmaceuticals,BSX|TPR|BAX|GILD|MDT,ZTS|PFE|BMY|MRK|VTRS,ORCL|HPQ|SNA|HLT|AON,0.0,0.0,0.0,0.0,0.0,0.0
LMT,Aerospace & Defense,GD|AVGO|LHX|NOC|ALLE,AXON|LHX|HII|TXT|GD,BMY|FOX|STZ|TROW|TECH,0.6,0.6,0.0,0.20343434343434344,0.2062121212121212,0.0
LNT,Electric Utilities,AES|VST|ROP|FE|CHD,FE|EXC|CEG|EVRG|VST,JBHT|CSGP|ICE|LITE|FDS,0.0,0.0,0.0,0.2,0.0,0.0
MA,Transaction & Payment Processing Services,GPN|CPAY|JKHY|PFE|PYPL,FIS|GPN|PYPL|JKHY|XYZ,PSKY|GD|ALL|WFC|EG,0.4,0.4,0.0,0.1288888888888889,0.14707070707070707,0.0
MAR,"Hotels, Resorts & Cruise Lines",ABNB|INTC|AON|HLT|NWS,ABNB|BKNG|EXPE|RCL|CCL,MKC|RSG|EIX|NWSA|LMT,0.0,0.0,0.0,0.0,0.0,0.0
MCO,Financial Exchanges & Data,FOX|NWS|FICO|GILD|J,ICE|FDS|NDAQ|COIN|MSCI,MO|CDW|CHTR|KEYS|TROW,0.0,0.0,0.0,0.0,0.0,0.0
MDLZ,Packaged Foods & Meats,CEG|GDDY|NWS|FOX|SJM,SJM|HRL|TSN|KHC|MKC,CHD|KLAC|NWSA|NXPI|GE,0.0,0.2,0.0,0.0,0.0,0.0
MDT,Health Care Equipment,BSX|ISRG|GEHC|VTRS|ZBH,BAX|SYK|STE|ISRG|IDXX,ULTA|T|OXY|CI|MAS,0.2,0.2,0.0,0.0,0.02857142857142857,0.0
MKC,Packaged Foods & Meats,SJM|MDLZ|BR|TJX|FOX,HRL|KHC|MDLZ|CAG|TSN,CCI|WMB|LYV|ICE|JKHY,0.0,0.0,0.0,0.0,0.1,0.0
MPWR,Semiconductors,AVGO|ADSK|SNPS|NWS|FOX,ON|ADI|INTC|TXN|NVDA,TRGP|DASH|GPN|SO|ECL,0.0,0.6,0.0,0.0,0.18,0.0
MRK,Pharmaceuticals,GILD|BSX|HRL|MRNA|PFE,VTRS|BMY|LLY|ZTS|PFE,INTU|CAG|CDW|IDXX|IP,0.4,0.4,0.0,0.11333333333333333,0.19666666666666666,0.0
MRNA,Biotechnology,PFE|REGN|BSX|FOX|NWS,VRTX|INCY|ABBV|GILD|REGN,PM|DIS|FIS|LULU|GD,0.2,0.2,0.0,0.02857142857142857,0.04,0.0
MSCI,Financial Exchanges & Data,AON|ROP|NWS|FOX|INTU,ICE|FDS|SPGI|NDAQ|COIN,FOX|UNP|KHC|COP|TRMB,0.0,0.2,0.0,0.06666666666666667,0.03333333333333333,0.0
MSFT,Systems Software,NOW|GEN|IBM|CTSH|WDAY,CRWD|PANW|NOW|FTNT|GEN,GILD|VLTO|CARR|NTAP|PEP,1.0,1.0,0.2,0.0861556743909685,0.07902183600713011,0.0125
MU,Semiconductors,TRMB|CTSH|PTC|INTC|GEHC,NXPI|ON|AMD|TXN|AVGO,OXY|EPAM|AZO|STLD|BAX,0.0,0.0,0.0,0.0,0.0,0.0
NCLH,"Hotels, Resorts & Cruise Lines",TEL|APTV|PNC|PH|VTRS,RCL|HLT|MAR|EXPE|BKNG,HLT|GPC|SWK|LIN|PODD,0.0,0.4,0.0,0.0,0.1805263157894737,0.05
NDAQ,Financial Exchanges & Data,NWS|FOX|CME|MRNA|A,COIN|CME|MSCI|FDS|MCO,XYL|IDXX|TROW|DDOG|APH,0.2,0.2,0.0,0.0,0.0,0.0
NOC,Aerospace & Defense,LMT|AVGO|PH|GEN|LHX,GE|TDG|LMT|LHX|HII,AXON|HUBB|FDX|COR|PYPL,0.4,0.4,0.2,0.1638888888888889,0.26222222222222225,0.02222222222222222
NOW,Systems Software,MSFT|WDAY|INTU|CRM|IQV,MSFT|FTNT|GEN|PANW|CRWD,NRG|LII|ALLE|HRL|FE,0.6,0.2,0.0,0.1588440970793912,0.12352941176470589,0.0
NTAP,"Technology Hardware, Storage & Peripherals",HPE|WDC|SNDK|DDOG|SWKS,HPE|AAPL|WDC|STX|DELL,EBAY|MRNA|SATS|EIX|INTC,0.0,0.0,0.0,0.1712121212121212,0.1612121212121212,0.09714285714285714
NVDA,Semiconductors,MU|GEHC|CTSH|TRMB|DELL,INTC|MPWR|AMD|TXN|NXPI,PNR|LOW|VRTX|UNH|GD,0.0,0.4,0.0,0.06136363636363636,0.051515151515151514,0.0
NXPI,Semiconductors,AMAT|AVGO|TER|SNDK|TXN,AMD|ON|MPWR|MU|NVDA,PLTR|EBAY|LEN|COF|WEC,0.0,0.2,0.0,0.11538461538461538,0.13333333333333333,0.0
ON,Semiconductors,EPAM|GEV|CIEN|ADI|CAT,TXN|AVGO|MPWR|SWKS|NVDA,TROW|SATS|SNDK|ALL|JCI,0.2,0.4,0.0,0.03333333333333333,0.16,0.0
ORCL,Application Software,PTC|HPE|DDOG|WDC|SNDK,TYL|ADBE|TRMB|CDNS|FICO,COF|T|CASY|PPL|APTV,0.2,0.2,0.0,0.05851795263559969,0.025,0.0
OTIS,Industrial Machinery & Supplies & Components,FOX|NWS|UPS|INTC|AON,SWK|SNA|HUBB|FTV|IR,ABNB|TRMB|CTSH|MA|FIX,0.0,0.0,0.0,0.0,0.0,0.04
OXY,Oil & Gas Exploration & Production,EPAM|VLO|APP|DVN|VST,DVN|FANG|COP|TPL|CTRA,WY|BR|COR|ADP|BG,0.0,0.0,0.0,0.0,0.0,0.0
PANW,Systems Software,MSI|ALLE|CRWD|DDOG|FTNT,NOW|CRWD|MSFT|FTNT|GEN,JCI|MSI|AXON|CHTR|SNA,0.4,0.6,0.0,0.19047619047619047,0.23276515151515148,0.03636363636363636
PFE,Pharmaceuticals,GILD|BAX|ELV|MRNA|BSX,VTRS|MRK|ZTS|BMY|LLY,PODD|MSCI|VTRS|SRE|UNP,0.2,0.6,0.2,0.02857142857142857,0.12000000000000002,0.0
PH,Industrial Machinery & Supplies & Components,CARR|FTV|AVGO|FOX|NWS,HUBB|SWK|IEX|PNR|FTV,WAT|HII|SATS|SOLV|DD,0.0,0.0,0.0,0.0,0.0,0.02222222222222222
PLTR,Application Software,CRM|CRWD|WDAY|LITE|DDOG,APP|TRMB|CDNS|TYL|PTC,IQV|EXPE|EBAY|FTV|TYL,0.0,0.0,0.0,0.0,0.0,0.0
PNR,Industrial Machinery & Supplies & Components,XYL|PH|VLTO|TMO|FTV,OTIS|HUBB|PH|XYL|SNA,TSN|EFX|XOM|SNDK|DIS,0.0,0.0,0.0,0.0,0.0,0.0
PODD,Health Care Equipment,EW|WMT|DXCM|BSX|GDDY,BAX|ABT|RVTY|BDX|EW,AMT|IP|IR|MU|BKNG,0.2,0.0,0.0,0.11666666666666665,0.13333333333333333,0.0
PPL,Electric Utilities,FE|GNRC|MPWR|HAS|WDC,WEC|SO|DUK|LNT|EIX,TSN|WEC|STZ|MO|PM,0.0,0.2,0.0,0.0,0.2,0.10666666666666666
PTC,Application Software,NWS|FOX|AVGO|CTSH|GEHC,ORCL|TRMB|CRM|FICO|ADBE,WMB|FTV|KMB|HRL|ICE,0.0,0.4,0.0,0.06,0.05176470588235295,0.0
PYPL,Transaction & Payment Processing Services,CPAY|JKHY|GPN|V|MA,V|JKHY|CPAY|FIS|GPN,KHC|TRMB|FICO|PKG|IP,0.2,0.2,0.0,0.07333333333333333,0.07333333333333333,0.04
QCOM,Semiconductors,FOX|NWS|XYZ|GEHC|PTC,NVDA|MPWR|AMD|SWKS|AVGO,DOW|HPE|NCLH|PODD|TER,0.0,0.2,0.0,0.0,0.05636363636363637,0.0
RCL,"Hotels, Resorts & Cruise Lines",BKNG|NCLH|CCL|CHRW|ABNB,NCLH|EXPE|HLT|CCL|MAR,NXPI|AMT|KO|DE|SO,0.6,0.4,0.0,0.18523809523809523,0.18190476190476187,0.0
REGN,Biotechnology,DE|AMD|FOX|NWS|GDDY,GILD|MRNA|ABBV|VRTX|INCY,WDC|NKE|ANET|LNT|GRMN,0.0,0.0,0.0,0.0,0.0,0.0
RTX,Aerospace & Defense,COHR|AVGO|NWS|FOX|GD,TDG|TXT|LHX|HWM|BA,TPL|MO|DELL|FFIV|AON,0.0,0.2,0.0,0.06666666666666667,0.141991341991342,0.0
RVTY,Health Care Equipment,BSX|FOX|NWS|AON|ADSK,BSX|BAX|IDXX|EW|PODD,PKG|CAH|VLTO|UNP|TXN,0.0,0.0,0.0,0.0,0.05,0.0
SJM,Packaged Foods & Meats,FOX|NWS|MDLZ|MAS|AMCR,MKC|MDLZ|CAG|TSN|KHC,NWS|WDAY|FDS|NKE|COHR,0.0,0.0,0.0,0.0,0.21666666666666665,0.0
SNA,Industrial Machinery & Supplies & Components,ISRG|TEL|NWS|FOX|APTV,SWK|IEX|OTIS|XYL|PNR,MKC|FOXA|RCL|TSN|HPQ,0.0,0.0,0.0,0.0,0.0,0.0
SNDK,"Technology Hardware, Storage & Peripherals",WDC|NWS|FOX|VRSK|AVGO,HPQ|AAPL|WDC|STX|HPE,DUK|WDAY|LMT|GEV|ODFL,0.2,0.2,0.0,0.0,0.06666666666666667,0.0
SNPS,Application Software,AVGO|MPWR|FTNT|ADI|CTSH,PTC|INTU|APP|FICO|ADSK,SOLV|LII|SPGI|BG|KDP,0.0,0.0,0.0,0.05333333333333333,0.04,0.02
SO,Electric Utilities,D|DUK|CEG|AES|NI,CEG|VST|EVRG|FE|DUK,IR|PNR|FIX|SPG|HPQ,0.4,0.0,0.0,0.0,0.014285714285714285,0.0
SPGI,Financial Exchanges & Data,CARR|GPN|FOX|NWS|VRT,FDS|MCO|ICE|MSCI|COIN,TSN|GLW|RCL|SNPS|GEN,0.0,0.0,0.0,0.0,0.2,0.0
STE,Health Care Equipment,VTRS|TEL|EW|GEHC|NWS,ISRG|GEHC|IDXX|SYK|PODD,VRSN|HPE|CHTR|DLR|WDC,0.0,0.2,0.0,0.0,0.0,0.0
STX,"Technology Hardware, Storage & Peripherals",WDC|SNDK|NTAP|MU|QCOM,HPQ|NTAP|HPE|SNDK|WDC,GEN|GEV|XYL|MDLZ|BA,0.2,0.2,0.0,0.10666666666666666,0.12484848484848485,0.03333333333333333
SWK,Industrial Machinery & Supplies & Components,MRSH|ETN|IP|VRT|AIG,HUBB|FTV|PNR|PH|IR,CHRW|MAS|TPR|STLD|MSFT,0.0,0.0,0.0,0.0,0.0,0.0
SWKS,Semiconductors,PTC|WDC|HPE|AVGO|FOX,ADI|MPWR|NXPI|ON|INTC,GPC|MU|PPL|DUK|TKO,0.2,0.4,0.0,0.04171122994652406,0.1893939393939394,0.04
SYK,Health Care Equipment,ISRG|ZBH|GEHC|BSX|DELL,STE|PODD|BAX|BDX|BSX,QCOM|HAS|CASY|LRCX|COIN,0.2,0.2,0.0,0.1,0.1,0.0
TDG,Aerospace & Defense,TEL|GPC|ADSK|RTX|PTC,BA|HWM|RTX|GE|LHX,WRB|AIG|CSX|ALL|HON,0.0,0.2,0.0,0.06666666666666667,0.14999999999999997,0.0
TECH,Life Sciences Tools & Services,GILD|A|REGN|NWS|FOX,DHR|A|TMO|IQV|WAT,HD|AMZN|BA|TJX|PFE,0.0,0.2,0.0,0.0,0.0,0.0
TMO,Life Sciences Tools & Services,AON|GEHC|PH|SOLV|VLTO,TECH|DHR|A|WAT|IQV,HD|UBER|IBM|CME|ABT,0.2,0.2,0.0,0.0,0.0,0.0
TPL,Oil & Gas Exploration & Production,VLO|COIN|SNDK|XYZ|FTNT,OXY|DVN|CTRA|COP|FANG,DLTR|PNC|HPQ|BA|AXON,0.0,0.0,0.0,0.0,0.06666666666666667,0.0
TRMB,Application Software,FOX|NWS|CTSH|GEHC|DELL,TYL|DDOG|WDAY|APP|ADBE,ETN|JBHT|LULU|BDX|VZ,0.0,0.0,0.0,0.0,0.0,0.0
