ticker,gics_sub_industry,embedding_peers,benchmark_peers,random_peers,embedding_direct_rate,benchmark_direct_rate,random_direct_rate,embedding_jaccard,benchmark_jaccard,random_jaccard
MDLZ,Packaged Foods & Meats,TAP|NWS|LII|MKC|RSG,SJM|HRL|TSN|KHC|MKC,CHD|KLAC|NWSA|NXPI|GE,0.0,0.2,0.0,0.0,0.0,0.0
MDT,Health Care Equipment,KO|HON|SBUX|NFLX|DHR,BAX|SYK|STE|ISRG|IDXX,ULTA|T|OXY|CI|MAS,0.0,0.2,0.0,0.0,0.02857142857142857,0.0
MKC,Packaged Foods & Meats,PH|RSG|NRG|SJM|MDLZ,HRL|KHC|MDLZ|CAG|TSN,CCI|WMB|LYV|ICE|JKHY,0.0,0.0,0.0,0.0,0.1,0.0
MPWR,Semiconductors,HAS|SBAC|FOX|BKR|DIS,ON|ADI|INTC|TXN|NVDA,TRGP|DASH|GPN|SO|ECL,0.0,0.6,0.0,0.0,0.18,0.0
MRK,Pharmaceuticals,FOX|SBAC|FOXA|CCI|PODD,VTRS|BMY|LLY|ZTS|PFE,INTU|CAG|CDW|IDXX|IP,0.0,0.4,0.0,0.0,0.19666666666666666,0.0
MRNA,Biotechnology,ZBRA|TEL|FDS|A|SATS,VRTX|INCY|ABBV|GILD|REGN,PM|DIS|FIS|LULU|GD,0.0,0.2,0.0,0.0,0.04,0.0
MSCI,Financial Exchanges & Data,CSX|MPC|BMY|GEHC|TTWO,ICE|FDS|SPGI|NDAQ|COIN,FOX|UNP|KHC|COP|TRMB,0.0,0.2,0.0,0.0,0.03333333333333333,0.0
MSFT,Systems Software,AMZN|BKNG|WMT|ORCL|AVGO,CRWD|PANW|NOW|FTNT|GEN,GILD|VLTO|CARR|NTAP|PEP,0.2,1.0,0.2,0.13398707572620613,0.07902183600713011,0.0125
MU,Semiconductors,AAPL|PLTR|STX|WDC|GOOGL,NXPI|ON|AMD|TXN|AVGO,OXY|EPAM|AZO|STLD|BAX,0.0,0.0,0.0,0.1,0.0,0.0
NCLH,"Hotels, Resorts & Cruise Lines",NOC|NTAP|SBAC|CCI|FTNT,RCL|HLT|MAR|EXPE|BKNG,HLT|GPC|SWK|LIN|PODD,0.0,0.4,0.0,0.0,0.1805263157894737,0.05
NDAQ,Financial Exchanges & Data,TMO|APD|MCO|ETN|TRMB,COIN|CME|MSCI|FDS|MCO,XYL|IDXX|TROW|DDOG|APH,0.0,0.2,0.0,0.0,0.0,0.0
NOC,Aerospace & Defense,NCLH|COF|NTAP|MSCI|IQV,GE|TDG|LMT|LHX|HII,AXON|HUBB|FDX|COR|PYPL,0.0,0.4,0.2,0.0,0.26222222222222225,0.02222222222222222
NOW,Systems Software,PANW|LHX|HPE|CTSH|TYL,MSFT|FTNT|GEN|PANW|CRWD,NRG|LII|ALLE|HRL|FE,0.2,0.2,0.0,0.19833333333333333,0.12352941176470589,0.0
NTAP,"Technology Hardware, Storage & Peripherals",FTNT|ANET|DELL|NCLH|EA,HPE|AAPL|WDC|STX|DELL,EBAY|MRNA|SATS|EIX|INTC,0.0,0.0,0.0,0.15714285714285714,0.1612121212121212,0.09714285714285714
NVDA,Semiconductors,ORCL|BA|AVGO|CRM|CRWD,INTC|MPWR|AMD|TXN|NXPI,PNR|LOW|VRTX|UNH|GD,0.0,0.4,0.0,0.1433333333333333,0.051515151515151514,0.0
NXPI,Semiconductors,AMT|EA|UNP|ON|CCI,AMD|ON|MPWR|MU|NVDA,PLTR|EBAY|LEN|COF|WEC,0.0,0.2,0.0,0.1,0.13333333333333333,0.0
ON,Semiconductors,NXPI|CCI|EA|AMT|UNP,TXN|AVGO|MPWR|SWKS|NVDA,TROW|SATS|SNDK|ALL|JCI,0.0,0.4,0.0,0.1,0.16,0.0
ORCL,Application Software,BA|MA|CRM|GPN|AXP,TYL|ADBE|TRMB|CDNS|FICO,COF|T|CASY|PPL|APTV,0.0,0.2,0.0,0.08354103696814694,0.025,0.0
OTIS,Industrial Machinery & Supplies & Components,HII|LOW|HRL|TXT|LDOS,SWK|SNA|HUBB|FTV|IR,ABNB|TRMB|CTSH|MA|FIX,0.0,0.0,0.0,0.11666666666666665,0.0,0.04
OXY,Oil & Gas Exploration & Production,FANG|CVX|NI|CEG|VRT,DVN|FANG|COP|TPL|CTRA,WY|BR|COR|ADP|BG,0.0,0.0,0.0,0.0,0.0,0.0
PANW,Systems Software,NOW|FTNT|LHX|V|ANET,NOW|CRWD|MSFT|FTNT|GEN,JCI|MSI|AXON|CHTR|SNA,0.2,0.6,0.0,0.15333333333333332,0.23276515151515148,0.03636363636363636
PFE,Pharmaceuticals,CVS|TXN|CMCSA|TMUS|DD,VTRS|MRK|ZTS|BMY|LLY,PODD|MSCI|VTRS|SRE|UNP,0.0,0.6,0.2,0.0,0.12000000000000002,0.0
PH,Industrial Machinery & Supplies & Components,RSG|XYL|NWS|EBAY|TXT,HUBB|SWK|IEX|PNR|FTV,WAT|HII|SATS|SOLV|DD,0.0,0.0,0.0,0.0,0.0,0.02222222222222222
