ticker,gics_sub_industry,embedding_peers,benchmark_peers,random_peers,embedding_direct_rate,benchmark_direct_rate,random_direct_rate,embedding_jaccard,benchmark_jaccard,random_jaccard
A,Life Sciences Tools & Services,TXT|RVTY|TECH|WAT|STE,IQV|DHR|WAT|TMO|TECH,TPL|UNH|DLTR|DVN|AMZN,0.2,0.4,0.0,0.05818181818181818,0.051515151515151514,0.0
AAPL,"Technology Hardware, Storage & Peripherals",LDOS|TKO|NKE|COO|ALGN,STX|HPQ|SNDK|WDC|DELL,WTW|HAL|IQV|LUV|HWM,0.0,0.0,0.0,0.0,0.0,0.0
ABBV,Biotechnology,WAT|BDX|CAH|BSX|RVTY,MRNA|REGN|GILD|INCY|VRTX,AMAT|TECH|BKR|CDNS|MKC,0.0,0.0,0.0,0.06666666666666667,0.0,0.0
ABNB,"Hotels, Resorts & Cruise Lines",HLT|RCL|BKNG|LYV|CSGP,MAR|EXPE|RCL|CCL|NCLH,XYZ|FICO|CVS|ACN|INTC,0.2,0.0,0.0,0.21666666666666665,0.14666666666666667,0.06666666666666667
ABT,Health Care Equipment,COR|BMY|TECH|CI|CAH,IDXX|BSX|EW|STE|MDT,TRMB|KEYS|WEC|DE|CCI,0.0,0.2,0.0,0.0,0.06666666666666667,0.0
ADBE,Application Software,GEN|MSFT|NOW|GOOGL|ICE,PTC|ADSK|SNPS|INTU|ORCL,MGM|FAST|IQV|TMO|NWS,0.0,0.2,0.0,0.04,0.0,0.0
ADI,Semiconductors,SNPS|KEYS|DELL|EPAM|TRMB,SWKS|INTC|NVDA|MPWR|MU,FICO|FOXA|LNT|MAR|WMT,0.0,0.4,0.0,0.0,0.08333333333333333,0.0
ADSK,Application Software,ECL|SWK|COHR|ADP|INTC,APP|WDAY|FICO|ORCL|TRMB,BALL|STLD|GE|GD|WM,0.0,0.0,0.0,0.0,0.013333333333333332,0.0
AMD,Semiconductors,REGN|CDNS|AMAT|DE|APTV,AVGO|INTC|ADI|MU|QCOM,IBM|MDT|SYF|VST|UAL,0.0,0.2,0.0,0.0,0.12,0.05454545454545454
APP,Application Software,DASH|UBER|SW|COIN|PLTR,CDNS|CRM|TYL|FICO|PTC,LUV|LNT|MSCI|WEC|TPR,0.0,0.0,0.0,0.13333333333333333,0.05,0.0
AVGO,Semiconductors,ALLE|FTNT|VLTO|CME|VRSK,AMD|ADI|ON|NXPI|TXN,HUM|HD|ELV|PTC|KR,0.0,0.2,0.0,0.013333333333333332,0.045054945054945054,0.0
AXON,Aerospace & Defense,HPE|ROK|IQV|PTC|GEHC,GD|RTX|BA|LHX|HWM,JKHY|TPL|GNRC|ATO|GPN,0.0,0.0,0.0,0.025,0.15634920634920635,0.0
BA,Aerospace & Defense,HON|UAL|GD|TXT|PH,GD|LHX|HII|TDG|NOC,GEV|CB|VRT|TYL|XYZ,0.2,0.8,0.0,0.07454545454545454,0.17909090909090908,0.016666666666666666
BAX,Health Care Equipment,ZBH|PFE|GILD|IDXX|SYK,ISRG|MDT|ZBH|BDX|STE,IDXX|TGT|ACN|MPC|SNA,0.0,0.0,0.0,0.0,0.02857142857142857,0.06666666666666667
BDX,Health Care Equipment,RVTY|J|ABBV|WFC|HII,ZBH|STE|SYK|BSX|RVTY,TKO|VTRS|EW|ECL|LOW,0.0,0.0,0.0,0.05,0.07857142857142857,0.0
BKNG,"Hotels, Resorts & Cruise Lines",ABNB|RCL|KEYS|HLT|EPAM,EXPE|CCL|HLT|ABNB|RCL,TTWO|JBHT|ROK|PPL|ZBH,0.6,0.8,0.0,0.01,0.04157894736842105,0.0
BMY,Pharmaceuticals,VTRS|PFE|CI|COR|MRNA,MRK|PFE|LLY|ZTS|VTRS,JCI|GOOGL|CVS|CDW|KR,0.2,0.4,0.0,0.24,0.19,0.0
BSX,Health Care Equipment,MDT|CI|VTRS|PFE|ELV,RVTY|ISRG|EW|STE|MDT,PNC|MNST|FTV|DUK|EQIX,0.0,0.2,0.0,0.0,0.0,0.1
