method,rebalance_date,date,portfolio_return,turnover,n_assets
sample,2024-01-31,2024-02-01,0.013874070437013752,0.0,150
sample,2024-01-31,2024-02-02,-0.002900180040911865,0.0,150
sample,2024-01-31,2024-02-05,-0.0046096270137606825,0.0,150
sample,2024-01-31,2024-02-06,0.0024573668416815746,0.0,150
sample,2024-01-31,2024-02-07,0.004086754765855408,0.0,150
sample,2024-01-31,2024-02-08,-0.005736743077367749,0.0,150
sample,2024-01-31,2024-02-09,-0.0008599054999311887,0.0,150
sample,2024-01-31,2024-02-12,2.0447783474597525e-05,0.0,150
sample,2024-01-31,2024-02-13,-0.003915043872680693,0.0,150
sample,2024-01-31,2024-02-14,0.0030135818843145847,0.0,150
sample,2024-01-31,2024-02-15,0.006640560982216281,0.0,150
sample,2024-01-31,2024-02-16,0.0014588904896778144,0.0,150
sample,2024-01-31,2024-02-20,0.0055555823587550264,0.0,150
sample,2024-01-31,2024-02-21,0.0016728947891515656,0.0,150
sample,2024-01-31,2024-02-22,0.010215212612995423,0.0,150
sample,2024-01-31,2024-02-23,0.0058426853379525195,0.0,150
sample,2024-01-31,2024-02-26,-0.000556675729960672,0.0,150
sample,2024-01-31,2024-02-27,-8.454729990972805e-06,0.0,150
sample,2024-01-31,2024-02-28,0.0021048067349891267,0.0,150
sample,2024-01-31,2024-02-29,-0.0037305092076588904,0.0,150
sample,2024-01-31,2024-03-01,0.0010405192519517214,0.0,150
ledoit_wolf,2024-01-31,2024-02-01,0.01357293981296718,0.0,150
ledoit_wolf,2024-01-31,2024-02-02,-0.0029659768197666816,0.0,150
ledoit_wolf,2024-01-31,2024-02-05,-0.004877157775487757,0.0,150
ledoit_wolf,2024-01-31,2024-02-06,0.0026221077258640115,0.0,150
ledoit_wolf,2024-01-31,2024-02-07,0.004072881956885746,0.0,150
ledoit_wolf,2024-01-31,2024-02-08,-0.005673451336930518,0.0,150
ledoit_wolf,2024-01-31,2024-02-09,-0.0006805982180808517,0.0,150
ledoit_wolf,2024-01-31,2024-02-12,0.00014106370375840396,0.0,150
ledoit_wolf,2024-01-31,2024-02-13,-0.004042699365363791,0.0,150
ledoit_wolf,2024-01-31,2024-02-14,0.002888367886611845,0.0,150
ledoit_wolf,2024-01-31,2024-02-15,0.0066454806367377325,0.0,150
ledoit_wolf,2024-01-31,2024-02-16,0.0013800154522755563,0.0,150
ledoit_wolf,2024-01-31,2024-02-20,0.0052918296631874195,0.0,150
ledoit_wolf,2024-01-31,2024-02-21,0.0019620902058660335,0.0,150
ledoit_wolf,2024-01-31,2024-02-22,0.010051533251831665,0.0,150
ledoit_wolf,2024-01-31,2024-02-23,0.005752302770198368,0.0,150
ledoit_wolf,2024-01-31,2024-02-26,-0.0008480107374578833,0.0,150
ledoit_wolf,2024-01-31,2024-02-27,-7.61924513150424e-05,0.0,150
ledoit_wolf,2024-01-31,2024-02-28,0.0021732649999034637,0.0,150
ledoit_wolf,2024-01-31,2024-02-29,-0.0036743168046901257,0.0,150
ledoit_wolf,2024-01-31,2024-03-01,0.000923265046339592,0.0,150
embedding_prior,2024-01-31,2024-02-01,0.01437315567945176,0.0,150
embedding_prior,2024-01-31,2024-02-02,-0.0023641435955900096,0.0,150
embedding_prior,2024-01-31,2024-02-05,-0.005695415620897608,0.0,150
embedding_prior,2024-01-31,2024-02-06,0.005392698952201598,0.0,150
embedding_prior,2024-01-31,2024-02-07,0.0027672854549156776,0.0,150
embedding_prior,2024-01-31,2024-02-08,-0.0032224168866714854,0.0,150
embedding_prior,2024-01-31,2024-02-09,-0.0025294361060785573,0.0,150
embedding_prior,2024-01-31,2024-02-12,0.0006363761868342343,0.0,150
embedding_prior,2024-01-31,2024-02-13,-0.0039017438082164907,0.0,150
embedding_prior,2024-01-31,2024-02-14,0.0010307562519830003,0.0,150
embedding_prior,2024-01-31,2024-02-15,0.007154537505044566,0.0,150
embedding_prior,2024-01-31,2024-02-16,0.0016393492490360151,0.0,150
embedding_prior,2024-01-31,2024-02-20,0.006997757280801639,0.0,150
embedding_prior,2024-01-31,2024-02-21,0.0007706798057166117,0.0,150
embedding_prior,2024-01-31,2024-02-22,0.010488526882702597,0.0,150
embedding_prior,2024-01-31,2024-02-23,0.004498505137332392,0.0,150
embedding_prior,2024-01-31,2024-02-26,-5.963137978268326e-05,0.0,150
embedding_prior,2024-01-31,2024-02-27,-0.001124501441083408,0.0,150
embedding_prior,2024-01-31,2024-02-28,0.0019249640919078528,0.0,150
embedding_prior,2024-01-31,2024-02-29,-0.006176387465747955,0.0,150
embedding_prior,2024-01-31,2024-03-01,0.000273161403265435,0.0,150
multiview,2024-01-31,2024-02-01,0.017057985286548127,0.0,150
multiview,2024-01-31,2024-02-02,-0.001969355975709441,0.0,150
multiview,2024-01-31,2024-02-05,-0.007714552868487521,0.0,150
multiview,2024-01-31,2024-02-06,-5.4766453095547556e-05,0.0,150
multiview,2024-01-31,2024-02-07,0.005653942255535714,0.0,150
multiview,2024-01-31,2024-02-08,-0.004592320435956662,0.0,150
multiview,2024-01-31,2024-02-09,-0.00033097194410959833,0.0,150
multiview,2024-01-31,2024-02-12,0.0015839917802319594,0.0,150
multiview,2024-01-31,2024-02-13,-0.0024662174895931648,0.0,150
multiview,2024-01-31,2024-02-14,0.007161255591599925,0.0,150
multiview,2024-01-31,2024-02-15,0.0019425622484443034,0.0,150
multiview,2024-01-31,2024-02-16,0.0004540619076500332,0.0,150
multiview,2024-01-31,2024-02-20,0.005681926603919638,0.0,150
multiview,2024-01-31,2024-02-21,0.006225840782541393,0.0,150
multiview,2024-01-31,2024-02-22,0.009689271422554269,0.0,150
multiview,2024-01-31,2024-02-23,0.001298317246485433,0.0,150
multiview,2024-01-31,2024-02-26,-0.001291949049504025,0.0,150
multiview,2024-01-31,2024-02-27,-0.003930093606053663,0.0,150
multiview,2024-01-31,2024-02-28,0.0015174143591054792,0.0,150
multiview,2024-01-31,2024-02-29,-0.006808285232677758,0.0,150
multiview,2024-01-31,2024-03-01,-0.002696464667981443,0.0,150
multiview_without_business,2024-01-31,2024-02-01,0.015441158327549696,0.0,150
multiview_without_business,2024-01-31,2024-02-02,-0.001326203914175772,0.0,150
multiview_without_business,2024-01-31,2024-02-05,-0.0075251494592361145,0.0,150
multiview_without_business,2024-01-31,2024-02-06,0.0011864863608512185,0.0,150
multiview_without_business,2024-01-31,2024-02-07,0.005380549554270936,0.0,150
multiview_without_business,2024-01-31,2024-02-08,-0.004956336257727688,0.0,150
multiview_without_business,2024-01-31,2024-02-09,0.0007957503565909691,0.0,150
multiview_without_business,2024-01-31,2024-02-12,0.001144357819062661,0.0,150
multiview_without_business,2024-01-31,2024-02-13,-0.002687674962769896,0.0,150
multiview_without_business,2024-01-31,2024-02-14,0.006726850548142653,0.0,150
multiview_without_business,2024-01-31,2024-02-15,0.0029090403024743085,0.0,150
multiview_without_business,2024-01-31,2024-02-16,-1.5965401292302082e-05,0.0,150
multiview_without_business,2024-01-31,2024-02-20,0.005567375695454452,0.0,150
multiview_without_business,2024-01-31,2024-02-21,0.005120818830538833,0.0,150
multiview_without_business,2024-01-31,2024-02-22,0.010696680403515589,0.0,150
multiview_without_business,2024-01-31,2024-02-23,0.0017140530146231346,0.0,150
multiview_without_business,2024-01-31,2024-02-26,0.00011527608524784306,0.0,150
multiview_without_business,2024-01-31,2024-02-27,-0.0037367187200424623,0.0,150
multiview_without_business,2024-01-31,2024-02-28,0.00198182423048221,0.0,150
multiview_without_business,2024-01-31,2024-02-29,-0.007357338607284647,0.0,150
multiview_without_business,2024-01-31,2024-03-01,-0.0015271563244296377,0.0,150
multiview_without_behavioral,2024-01-31,2024-02-01,0.016120267111113872,0.0,150
multiview_without_behavioral,2024-01-31,2024-02-02,-0.0023665588184537643,0.0,150
multiview_without_behavioral,2024-01-31,2024-02-05,-0.00564404689487523,0.0,150
multiview_without_behavioral,2024-01-31,2024-02-06,0.0031225282822197405,0.0,150
multiview_without_behavioral,2024-01-31,2024-02-07,0.0030783421504657167,0.0,150
multiview_without_behavioral,2024-01-31,2024-02-08,-0.0014074832504959417,0.0,150
multiview_without_behavioral,2024-01-31,2024-02-09,-0.0020236677890351487,0.0,150
