ticker,gics_sub_industry,embedding_peers,benchmark_peers,random_peers,embedding_direct_rate,benchmark_direct_rate,random_direct_rate,embedding_jaccard,benchmark_jaccard,random_jaccard
TYL,Application Software,CTSH|MPWR|FFIV|EPAM|XYZ,CDNS|TRMB|PTC|SNPS|FICO,IDXX|WFC|SBUX|XOM|AXON,0.0,0.0,0.2,0.09333333333333334,0.02857142857142857,0.025
V,Transaction & Payment Processing Services,GPN|INTU|J|XYZ|CTSH,FIS|PYPL|CPAY|XYZ|JKHY,AVY|AAPL|COIN|UNP|APTV,0.2,0.0,0.0,0.0611111111111111,0.13833333333333334,0.05
VRTX,Biotechnology,MRNA|REGN|PTC|BMY|BSX,ABBV|GILD|REGN|MRNA|INCY,DDOG|CTSH|NDAQ|A|D,0.2,0.2,0.0,0.0,0.0,0.0
VST,Electric Utilities,AES|TXT|ABNB|XYZ|AVGO,EXC|CEG|EVRG|LNT|ES,HAS|MMM|PCAR|TGT|VRSK,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
VTRS,Pharmaceuticals,GEHC|SOLV|ELV|PFE|BAX,ZTS|PFE|LLY|MRK|BMY,COF|XOM|LHX|ADSK|JKHY,0.2,0.2,0.0,0.0,0.16666666666666666,0.0
WAT,Life Sciences Tools & Services,VLTO|XYL|SOLV|STE|PNR,TECH|A|IQV|TMO|DHR,AON|UNH|DXCM|BR|PPL,0.0,0.4,0.0,0.04827264239028945,0.03484848484848485,0.0
WDAY,Application Software,INTU|CTSH|CRM|GEHC|EPAM,ADBE|PLTR|ORCL|INTU|CRM,IP|INTU|AZO|FICO|VRSN,0.2,0.2,0.0,0.1196969696969697,0.08636363636363636,0.0
WDC,"Technology Hardware, Storage & Peripherals",SNDK|VRT|NTAP|HPE|PTC,NTAP|STX|HPQ|HPE|SNDK,BMY|TSN|CIEN|XYL|STLD,0.2,0.4,0.0,0.0,0.0,0.0
WEC,Electric Utilities,CDNS|CEG|VLTO|TXT|AVGO,FE|EVRG|EXC|DUK|LNT,TKO|GPN|CTAS|PNC|VLTO,0.0,0.0,0.0,0.0,0.2,0.0
XYL,Industrial Machinery & Supplies & Components,VLTO|PH|PNR|J|GPN,OTIS|FTV|IR|SNA|PNR,MKC|GEHC|GPN|HLT|JKHY,0.0,0.0,0.0,0.0,0.0,0.0
XYZ,Transaction & Payment Processing Services,COIN|AVGO|CTSH|DASH|PLTR,V|FISV|JKHY|GPN|MA,BA|INCY|PSA|TYL|FANG,0.0,0.0,0.0,0.0,0.0,0.0
ZBH,Health Care Equipment,ISRG|BMY|MDT|RTX|DXCM,BAX|EW|DXCM|SYK|IDXX,TRGP|BLK|EVRG|MNST|CF,0.0,0.2,0.0,0.0,0.0,0.0
ZTS,Pharmaceuticals,PFE|REGN|TMO|ECL|RTX,BMY|LLY|MRK|VTRS|PFE,WDAY|NOC|C|SO|ABBV,0.0,0.0,0.0,0.0,0.0,0.0
