ticker,gics_sub_industry,embedding_peers,benchmark_peers,random_peers,embedding_direct_rate,benchmark_direct_rate,random_direct_rate,embedding_jaccard,benchmark_jaccard,random_jaccard
AVGO,Semiconductors,AXON|DDOG|GD|LMT|PTC,AMD|ADI|ON|NXPI|TXN,HUM|HD|ELV|PTC|KR,0.0,0.2,0.0,0.0,0.045054945054945054,0.0
AXON,Aerospace & Defense,HPE|AVGO|MSI|DDOG|ZBRA,GD|RTX|BA|LHX|HWM,JKHY|TPL|GNRC|ATO|GPN,0.2,0.0,0.0,0.0,0.15634920634920635,0.0
BA,Aerospace & Defense,TER|AMD|EQIX|HON|AVGO,GD|LHX|HII|TDG|NOC,GEV|CB|VRT|TYL|XYZ,0.0,0.8,0.0,0.0,0.17909090909090908,0.016666666666666666
BAX,Health Care Equipment,VTRS|IEX|REGN|ZBH|GILD,ISRG|MDT|ZBH|BDX|STE,IDXX|TGT|ACN|MPC|SNA,0.0,0.0,0.0,0.0,0.02857142857142857,0.06666666666666667
BDX,Health Care Equipment,A|CAH|ABT|TXT|RVTY,ZBH|STE|SYK|BSX|RVTY,TKO|VTRS|EW|ECL|LOW,0.0,0.0,0.0,0.13333333333333333,0.07857142857142857,0.0
BKNG,"Hotels, Resorts & Cruise Lines",UBER|ABNB|CSGP|DELL|GDDY,EXPE|CCL|HLT|ABNB|RCL,TTWO|JBHT|ROK|PPL|ZBH,0.6,0.8,0.0,0.010526315789473684,0.04157894736842105,0.0
BMY,Pharmaceuticals,GILD|PFE|ABT|DXCM|LLY,MRK|PFE|LLY|ZTS|VTRS,JCI|GOOGL|CVS|CDW|KR,0.2,0.4,0.0,0.04,0.19,0.0
BSX,Health Care Equipment,MDT|PFE|COR|GILD|GEHC,RVTY|ISRG|EW|STE|MDT,PNC|MNST|FTV|DUK|EQIX,0.0,0.2,0.0,0.0,0.0,0.1
CAG,Packaged Foods & Meats,SJM|HRL|KO|PEP|TAP,SJM|MDLZ|TSN|HRL|MKC,HON|CHRW|TXT|HWM|MAS,0.2,0.0,0.0,0.19999999999999998,0.36666666666666664,0.0
CCL,"Hotels, Resorts & Cruise Lines",PG|MO|NCLH|GPC|HAS,HLT|BKNG|EXPE|RCL|MAR,PLTR|ANET|AAPL|NTAP|GEN,0.2,0.2,0.0,0.03333333333333333,0.04962406015037594,0.0
CDNS,Application Software,UAL|NDAQ|EQIX|TEL|TXT,ORCL|PTC|ADSK|TYL|TRMB,JKHY|SRE|UNP|DVN|TRMB,0.0,0.0,0.0,0.0,0.0,0.0
CEG,Electric Utilities,WEC|EXR|AIG|PNC|DOW,PPL|ES|SO|DUK|WEC,ALGN|MA|EA|BG|CTSH,0.0,0.0,0.0,0.0,0.0,0.05818181818181818
CME,Financial Exchanges & Data,INTC|ACN|UPS|EQIX|APD,COIN|MCO|FDS|MSCI|SPGI,COST|CTRA|NDAQ|MKC|GPN,0.0,0.2,0.2,0.0,0.0,0.0
COIN,Financial Exchanges & Data,APP|XYZ|WDAY|DASH|EBAY,MCO|MSCI|CME|ICE|SPGI,SYK|CB|EIX|ETN|LOW,0.0,0.0,0.0,0.0,0.0,0.0
COP,Oil & Gas Exploration & Production,DVN|FANG|OXY|XOM|CME,OXY|CTRA|FANG|DVN|TPL,PSKY|TROW|STX|BRK-B|REGN,0.0,0.0,0.0,0.0,0.0,0.0
CPAY,Transaction & Payment Processing Services,JKHY|ROP|GPN|EFX|FIS,PYPL|V|MA|JKHY|FISV,STLD|NWS|MPC|SOLV|UBER,0.0,0.4,0.0,0.06857142857142857,0.025,0.0
CRM,Application Software,INTU|CTSH|WDAY|HPQ|MSI,TRMB|FICO|ADSK|PTC|CDNS,NFLX|MSI|COP|LLY|CDW,0.2,0.4,0.0,0.0496969696969697,0.025,0.0
CRWD,Systems Software,SNPS|DDOG|PLTR|FTNT|NVDA,NOW|FTNT|GEN|MSFT|PANW,LYV|FICO|CME|SYK|BX,0.2,0.6,0.0,0.2323809523809524,0.20339105339105337,0.0
CTRA,Oil & Gas Exploration & Production,NSC|SWKS|ES|LOW|SWK,TPL|OXY|COP|DVN|FANG,TEL|HPE|COIN|CTVA|EPAM,0.0,0.2,0.0,0.0,0.0,0.0
DDOG,Application Software,PANW|CRWD|MSI|AVGO|SNPS,CDNS|INTU|SNPS|APP|ORCL,ZTS|INVH|BX|BSX|TAP,0.0,0.0,0.0,0.2038095238095238,0.1952380952380952,0.0
DELL,"Technology Hardware, Storage & Peripherals",KEYS|EPAM|PTC|ADI|AVGO,HPQ|SNDK|STX|HPE|WDC,GPN|CI|CIEN|ADBE|TROW,0.2,0.2,0.0,0.05,0.07333333333333333,0.06666666666666667
DHR,Life Sciences Tools & Services,MMM|FTV|VLTO|TMO|ABBV,WAT|TECH|IQV|TMO|A,FE|EQIX|NRG|PLTR|T,0.2,0.4,0.0,0.0,0.05,0.0
DUK,Electric Utilities,NI|PPL|SO|EIX|EXC,WEC|LNT|FE|EIX|ES,TTD|BR|LII|ZTS|MRNA,0.0,0.0,0.0,0.0,0.0,0.0
DVN,Oil & Gas Exploration & Production,COP|FANG|OXY|XOM|CME,COP|CTRA|OXY|FANG|TPL,FTV|MDLZ|SWKS|RSG|AXON,0.0,0.2,0.0,0.0,0.0,0.0
DXCM,Health Care Equipment,ZTS|GILD|PM|PFE|UNH,ISRG|EW|RVTY|MDT|PODD,FFIV|GLW|AIG|HWM|ETN,0.0,0.4,0.0,0.0,0.275,0.0
EIX,Electric Utilities,DUK|ETN|UNP|NI|SRE,SO|CEG|EVRG|WEC|FE,UNP|CVS|FOX|STX|FAST,0.0,0.2,0.0,0.04,0.2,0.0
ES,Electric Utilities,MNST|DAL|NI|LUV|BRK-B,PPL|LNT|DUK|EVRG|VST,D|BMY|UNH|AZO|GPN,0.0,0.0,0.2,0.0,0.0,0.0
EVRG,Electric Utilities,WEC|D|SO|PPL|LNT,DUK|PPL|WEC|FE|EXC,HII|ULTA|CLX|PTC|COST,0.0,0.0,0.0,0.0,0.0,0.08333333333333333
EW,Health Care Equipment,GILD|SOLV|IDXX|PFE|ZTS,ABT|BAX|BDX|ZBH|GEHC,HLT|CTVA|PEP|PM|AMZN,0.0,0.2,0.0,0.0,0.0,0.0
EXC,Electric Utilities,PPL|NI|FE|CSX|SO,EIX|CEG|DUK|FE|PPL,GM|AIG|XOM|BMY|IQV,0.0,0.2,0.0,0.0,0.0,0.0
EXPE,"Hotels, Resorts & Cruise Lines",ROL|HAL|MRSH|SYK|MA,CCL|HLT|MAR|RCL|BKNG,DD|DAL|RTX|KDP|DLR,0.0,0.2,0.0,0.01818181818181818,0.093859649122807,0.06666666666666667
FANG,Oil & Gas Exploration & Production,DVN|COP|OXY|XOM|CME,DVN|CTRA|COP|OXY|TPL,ETN|CHTR|C|CVX|FIS,0.0,0.0,0.0,0.0,0.06666666666666667,0.0
FDS,Financial Exchanges & Data,EFX|CPAY|ECL|GPN|ADSK,MSCI|CME|COIN|ICE|SPGI,INTU|KR|SNA|UNH|GS,0.0,0.2,0.0,0.0,0.03333333333333333,0.0
FE,Electric Utilities,SRE|NI|PPL|EXC|SO,EVRG|EXC|CEG|PPL|EIX,PYPL|BALL|SBUX|XYL|SW,0.0,0.0,0.0,0.11428571428571428,0.0,0.0
FICO,Application Software,IEX|GRMN|GM|WAB|MA,TYL|TRMB|PLTR|SNPS|ORCL,AVGO|RVTY|PTC|CDW|FTNT,0.0,0.0,0.0,0.0,0.0,0.04
FIS,Transaction & Payment Processing Services,JKHY|GPN|BR|CPAY|FISV,XYZ|V|FISV|PYPL|MA,FICO|WDAY|LOW|CEG|GS,0.4,0.2,0.0,0.08412698412698412,0.1715151515151515,0.0
FISV,Transaction & Payment Processing Services,BR|CSGP|VZ|FIS|MA,GPN|MA|JKHY|PYPL|XYZ,ODFL|CPRT|GEV|A|CSX,0.0,0.2,0.0,0.0696969696969697,0.11636363636363636,0.04
FTNT,Systems Software,HPQ|MSI|PANW|CRWD|DDOG,GEN|CRWD|NOW|PANW|MSFT,PNC|AON|PKG|ACN|SNDK,0.4,0.6,0.0,0.23238095238095235,0.20339105339105337,0.0
FTV,Industrial Machinery & Supplies & Components,APD|COO|TEL|MMM|DHR,IR|PNR|PH|SWK|HUBB,LIN|ZTS|VTRS|GDDY|AVY,0.0,0.0,0.0,0.1,0.0,0.0
GD,Aerospace & Defense,LMT|MRSH|HII|AVGO|PANW,AXON|HII|LMT|TDG|BA,CPAY|MA|CMI|ABT|ELV,0.4,0.6,0.0,0.06,0.20454545454545453,0.0
GE,Aerospace & Defense,AES|SRE|FE|ALL|NI,NOC|TXT|HII|LHX|TDG,MOS|HRL|CB|STZ|SNPS,0.0,0.0,0.0,0.0,0.09722222222222222,0.0
GEHC,Health Care Equipment,IQV|SOLV|BSX|HPQ|GILD,BAX|IDXX|SYK|ISRG|EW,HST|UNP|FICO|GNRC|PODD,0.0,0.0,0.0,0.0,0.0,0.0
GEN,Systems Software,ADBE|ZBRA|HAS|HPE|MDT,CRWD|MSFT|NOW|FTNT|PANW,WDAY|RVTY|AXP|PYPL|HD,0.0,0.2,0.0,0.07076923076923078,0.07929292929292928,0.04857142857142857
GILD,Biotechnology,EW|PFE|SOLV|IDXX|VTRS,ABBV|VRTX|REGN|INCY|MRNA,CVS|NTAP|NI|LYV|PTC,0.0,0.0,0.0,0.0,0.04,0.11666666666666665
GPN,Transaction & Payment Processing Services,FIS|JKHY|CPAY|ROP|BR,FIS|MA|FISV|XYZ|JKHY,EXC|FDX|VLTO|HAS|EIX,0.2,0.6,0.0,0.09079365079365079,0.11746031746031745,0.0
HII,Aerospace & Defense,RVTY|LMT|RTX|LHX|GD,GE|BA|RTX|TXT|NOC,APTV|NVDA|INCY|BSX|VRSK,0.2,0.0,0.0,0.07857142857142857,0.15333333333333332,0.0
HLT,"Hotels, Resorts & Cruise Lines",MAR|ABNB|RCL|GDDY|SYF,NCLH|BKNG|RCL|EXPE|ABNB,ROL|STLD|HUM|CCL|SPG,0.0,0.2,0.0,0.11857142857142858,0.19,0.0
HPE,"Technology Hardware, Storage & Peripherals",VRSK|AXON|ZBRA|MSI|SWKS,DELL|NTAP|STX|SNDK|HPQ,PNR|REGN|IR|CHTR|AMZN,0.0,0.4,0.2,0.023529411764705882,0.12424242424242424,0.022796352583586626
HPQ,"Technology Hardware, Storage & Peripherals",FTNT|MSI|INTU|WDAY|CTSH,SNDK|AAPL|STX|WDC|NTAP,MRNA|TTD|FE|DAL|DE,0.0,0.0,0.0,0.0,0.0,0.0
HRL,Packaged Foods & Meats,SJM|CAG|PEP|KO|MOS,CAG|SJM|KHC|MDLZ|TSN,DXCM|APD|D|CRWD|FTNT,0.0,0.0,0.0,0.2,0.4666666666666666,0.0
HUBB,Industrial Machinery & Supplies & Components,EXPD|OTIS|JBHT|HON|PCAR,PNR|PH|SWK|XYL|IEX,RCL|ROK|VLO|IEX|FFIV,0.0,0.0,0.0,0.04,0.0,0.0
HWM,Aerospace & Defense,IP|CF|NUE|NXPI|COST,GE|AXON|NOC|LHX|LMT,IEX|APH|GPC|CAH|APP,0.0,0.0,0.0,0.0,0.0,0.0
ICE,Financial Exchanges & Data,WTW|MSCI|BX|TROW|AON,MSCI|CME|FDS|NDAQ|COIN,COST|ABT|CIEN|WAT|ADSK,0.0,0.2,0.0,0.0,0.03333333333333333,0.0
IDXX,Health Care Equipment,ZBH|GILD|BAX|EW|IEX,BAX|ABT|EW|BDX|MDT,HD|MO|CI|IR|SBAC,0.0,0.0,0.0,0.0,0.0,0.0
IEX,Industrial Machinery & Supplies & Components,BAX|GRMN|AXON|ZBH|IDXX,HUBB|PH|SNA|IR|PNR,NKE|ADSK|EMR|AMCR|NOC,0.0,0.2,0.0,0.0,0.0,0.0
INCY,Biotechnology,VRTX|LLY|MRNA|MRK|COR,GILD|MRNA|VRTX|REGN|ABBV,DG|ECL|AIG|EMR|TER,0.2,0.0,0.0,0.0,0.0,0.0
INTC,Semiconductors,ACN|APD|CME|FTV|UPS,NXPI|TXN|MPWR|NVDA|ON,TTWO|CMI|MGM|ROL|VZ,0.0,0.2,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333
INTU,Application Software,CTSH|WDAY|MSCI|CRM|HPQ,ADBE|CDNS|PTC|CRM|PLTR,AZO|ES|KEYS|PSKY|VTRS,0.0,0.2,0.0,0.0,0.0,0.0
IQV,Life Sciences Tools & Services,GEHC|GD|HPQ|LMT|PANW,DHR|A|TMO|WAT|TECH,NVDA|TXN|DG|PH|GLW,0.0,0.0,0.0,0.0,0.0,0.0
IR,Industrial Machinery & Supplies & Components,GLW|LIN|KEYS|KMB|PH,XYL|SNA|SWK|HUBB|FTV,SJM|ZBRA|NWS|COP|AMCR,0.0,0.0,0.0,0.06666666666666667,0.0,0.0
ISRG,Health Care Equipment,MDT|BSX|MRK|HUM|SYK,EW|PODD|MDT|BDX|IDXX,EXC|UBER|BKR|AKAM|JBHT,0.2,0.2,0.0,0.0,0.2,0.0
JKHY,Transaction & Payment Processing Services,FIS|CPAY|ROP|GPN|BR,FISV|FIS|CPAY|PYPL|V,LULU|EBAY|MPWR|HLT|FDS,0.2,0.2,0.0,0.02857142857142857,0.0,0.0
KHC,Packaged Foods & Meats,SBUX|KDP|TAP|PEP|HRL,MKC|TSN|MDLZ|HRL|SJM,ON|CEG|CARR|FIX|PG,0.0,0.2,0.0,0.06666666666666667,0.18333333333333332,0.0
LHX,Aerospace & Defense,HII|RVTY|LMT|GD|WRB,GD|TXT|GE|HWM|TDG,TER|HPQ|GEV|HD|AMD,0.4,0.2,0.0,0.1581168831168831,0.13055555555555556,0.0
LLY,Pharmaceuticals,MRK|INCY|VRTX|MRNA|COR,ZTS|PFE|BMY|MRK|VTRS,ORCL|HPQ|SNA|HLT|AON,0.2,0.0,0.0,0.0,0.0,0.0
LMT,Aerospace & Defense,GD|PANW|HII|MSI|LHX,AXON|LHX|HII|TXT|GD,BMY|FOX|STZ|TROW|TECH,0.4,0.6,0.0,0.18954545454545454,0.2062121212121212,0.0
LNT,Electric Utilities,D|NRG|SO|VST|WEC,FE|EXC|CEG|EVRG|VST,JBHT|CSGP|ICE|LITE|FDS,0.2,0.0,0.0,0.26666666666666666,0.0,0.0
MA,Transaction & Payment Processing Services,V|FISV|MRSH|BR|FIS,FIS|GPN|PYPL|JKHY|XYZ,PSKY|GD|ALL|WFC|EG,0.4,0.4,0.0,0.09090909090909091,0.14707070707070707,0.0
MAR,"Hotels, Resorts & Cruise Lines",HST|HLT|MGM|INVH|ABNB,ABNB|BKNG|EXPE|RCL|CCL,MKC|RSG|EIX|NWSA|LMT,0.2,0.0,0.0,0.0,0.0,0.0
MCO,Financial Exchanges & Data,PG|ADSK|ADP|ECL|NCLH,ICE|FDS|NDAQ|COIN|MSCI,MO|CDW|CHTR|KEYS|TROW,0.0,0.0,0.0,0.0,0.0,0.0
MDLZ,Packaged Foods & Meats,TPR|KO|NKE|TMO|AZO,SJM|HRL|TSN|KHC|MKC,CHD|KLAC|NWSA|NXPI|GE,0.0,0.2,0.0,0.0,0.0,0.0
MDT,Health Care Equipment,BSX|PFE|COR|ISRG|MRK,BAX|SYK|STE|ISRG|IDXX,ULTA|T|OXY|CI|MAS,0.2,0.2,0.0,0.0,0.02857142857142857,0.0
MKC,Packaged Foods & Meats,HD|CASY|LOW|DG|SW,HRL|KHC|MDLZ|CAG|TSN,CCI|WMB|LYV|ICE|JKHY,0.0,0.0,0.0,0.0,0.1,0.0
MPWR,Semiconductors,VRT|XYL|MU|ON|SW,ON|ADI|INTC|TXN|NVDA,TRGP|DASH|GPN|SO|ECL,0.2,0.6,0.0,0.08,0.18,0.0
MRK,Pharmaceuticals,LLY|VRTX|MRNA|INCY|COR,VTRS|BMY|LLY|ZTS|PFE,INTU|CAG|CDW|IDXX|IP,0.2,0.4,0.0,0.1,0.19666666666666666,0.0
MRNA,Biotechnology,VRTX|INCY|LLY|MRK|COR,VRTX|INCY|ABBV|GILD|REGN,PM|DIS|FIS|LULU|GD,0.4,0.2,0.0,0.03333333333333333,0.04,0.0
MSCI,Financial Exchanges & Data,ADSK|ADP|ECL|CTSH|INTU,ICE|FDS|SPGI|NDAQ|COIN,FOX|UNP|KHC|COP|TRMB,0.0,0.2,0.0,0.0,0.03333333333333333,0.0
MSFT,Systems Software,IBM|AKAM|ORCL|ADBE|PTC,CRWD|PANW|NOW|FTNT|GEN,GILD|VLTO|CARR|NTAP|PEP,0.8,1.0,0.2,0.083997113997114,0.07902183600713011,0.0125
MU,Semiconductors,NVDA|TRMB|ADI|SNPS|AVGO,NXPI|ON|AMD|TXN|AVGO,OXY|EPAM|AZO|STLD|BAX,0.0,0.0,0.0,0.0,0.0,0.0
NCLH,"Hotels, Resorts & Cruise Lines",BK|ALL|T|PG|AIG,RCL|HLT|MAR|EXPE|BKNG,HLT|GPC|SWK|LIN|PODD,0.0,0.4,0.0,0.0,0.1805263157894737,0.05
NDAQ,Financial Exchanges & Data,BLK|GS|CDNS|C|AXP,COIN|CME|MSCI|FDS|MCO,XYL|IDXX|TROW|DDOG|APH,0.0,0.2,0.0,0.02222222222222222,0.0,0.0
NOC,Aerospace & Defense,MSI|LMT|GD|ALLE|ALL,GE|TDG|LMT|LHX|HII,AXON|HUBB|FDX|COR|PYPL,0.4,0.4,0.2,0.2146031746031746,0.26222222222222225,0.02222222222222222
NOW,Systems Software,INTU|AXON|WDAY|CRWD|HPE,MSFT|FTNT|GEN|PANW|CRWD,NRG|LII|ALLE|HRL|FE,0.2,0.2,0.0,0.11287878787878787,0.12352941176470589,0.0
NTAP,"Technology Hardware, Storage & Peripherals",ANET|AKAM|CIEN|EPAM|AES,HPE|AAPL|WDC|STX|DELL,EBAY|MRNA|SATS|EIX|INTC,0.0,0.0,0.0,0.02222222222222222,0.1612121212121212,0.09714285714285714
NVDA,Semiconductors,MU|SNPS|CIEN|ADI|CRWD,INTC|MPWR|AMD|TXN|NXPI,PNR|LOW|VRTX|UNH|GD,0.0,0.4,0.0,0.06999999999999999,0.051515151515151514,0.0
NXPI,Semiconductors,HWM|HON|AMAT|GRMN|LII,AMD|ON|MPWR|MU|NVDA,PLTR|EBAY|LEN|COF|WEC,0.0,0.2,0.0,0.0,0.13333333333333333,0.0
ON,Semiconductors,RSG|POOL|GPC|CTAS|CAT,TXN|AVGO|MPWR|SWKS|NVDA,TROW|SATS|SNDK|ALL|JCI,0.0,0.4,0.0,0.0,0.16,0.0
ORCL,Application Software,IBM|ROP|CDW|FFIV|CIEN,TYL|ADBE|TRMB|CDNS|FICO,COF|T|CASY|PPL|APTV,0.4,0.2,0.0,0.12069327731092436,0.025,0.0
OTIS,Industrial Machinery & Supplies & Components,JBHT|HUBB|FIX|STLD|BG,SWK|SNA|HUBB|FTV|IR,ABNB|TRMB|CTSH|MA|FIX,0.0,0.0,0.0,0.0,0.0,0.04
OXY,Oil & Gas Exploration & Production,DVN|COP|FANG|CME|XOM,DVN|FANG|COP|TPL|CTRA,WY|BR|COR|ADP|BG,0.0,0.0,0.0,0.05,0.0,0.0
PANW,Systems Software,DDOG|LMT|MSI|FTNT|GD,NOW|CRWD|MSFT|FTNT|GEN,JCI|MSI|AXON|CHTR|SNA,0.2,0.6,0.0,0.12380952380952381,0.23276515151515148,0.03636363636363636
PFE,Pharmaceuticals,COR|BSX|GILD|MDT|VTRS,VTRS|MRK|ZTS|BMY|LLY,PODD|MSCI|VTRS|SRE|UNP,0.2,0.6,0.2,0.0,0.12000000000000002,0.0
PH,Industrial Machinery & Supplies & Components,KMB|TDG|IR|PNR|KEYS,HUBB|SWK|IEX|PNR|FTV,WAT|HII|SATS|SOLV|DD,0.0,0.0,0.0,0.0,0.0,0.02222222222222222
PLTR,Application Software,LITE|CRWD|STX|SNPS|WDAY,APP|TRMB|CDNS|TYL|PTC,IQV|EXPE|EBAY|FTV|TYL,0.0,0.0,0.0,0.0,0.0,0.0
PNR,Industrial Machinery & Supplies & Components,F|WM|PH|J|XYL,OTIS|HUBB|PH|XYL|SNA,TSN|EFX|XOM|SNDK|DIS,0.0,0.0,0.0,0.0,0.0,0.0
PODD,Health Care Equipment,LLY|MRK|INCY|GM|IEX,BAX|ABT|RVTY|BDX|EW,AMT|IP|IR|MU|BKNG,0.0,0.0,0.0,0.0,0.13333333333333333,0.0
PPL,Electric Utilities,EXC|SO|NI|FE|D,WEC|SO|DUK|LNT|EIX,TSN|WEC|STZ|MO|PM,0.2,0.2,0.0,0.04,0.2,0.10666666666666666
PTC,Application Software,CIEN|DELL|AXON|AVGO|NVDA,ORCL|TRMB|CRM|FICO|ADBE,WMB|FTV|KMB|HRL|ICE,0.0,0.4,0.0,0.041666666666666664,0.05176470588235295,0.0
PYPL,Transaction & Payment Processing Services,FIS|COIN|AMZN|GPN|MA,V|JKHY|CPAY|FIS|GPN,KHC|TRMB|FICO|PKG|IP,0.2,0.2,0.0,0.08487804878048781,0.07333333333333333,0.04
QCOM,Semiconductors,SWKS|LDOS|HD|SATS|SNDK,NVDA|MPWR|AMD|SWKS|AVGO,DOW|HPE|NCLH|PODD|TER,0.2,0.2,0.0,0.0,0.05636363636363637,0.0
RCL,"Hotels, Resorts & Cruise Lines",STZ|HLT|MAS|TGT|GDDY,NCLH|EXPE|HLT|CCL|MAR,NXPI|AMT|KO|DE|SO,0.0,0.4,0.0,0.06222222222222222,0.18190476190476187,0.0
REGN,Biotechnology,BAX|ZBH|DE|GILD|VTRS,GILD|MRNA|ABBV|VRTX|INCY,WDC|NKE|ANET|LNT|GRMN,0.0,0.0,0.0,0.0,0.0,0.0
RTX,Aerospace & Defense,RVTY|HII|LMT|LHX|GD,TDG|TXT|LHX|HWM|BA,TPL|MO|DELL|FFIV|AON,0.2,0.2,0.0,0.14380952380952378,0.141991341991342,0.0
RVTY,Health Care Equipment,HII|TXT|RTX|LHX|LMT,BSX|BAX|IDXX|EW|PODD,PKG|CAH|VLTO|UNP|TXN,0.0,0.0,0.0,0.02,0.05,0.0
SJM,Packaged Foods & Meats,CAG|KO|HRL|PEP|DRI,MKC|MDLZ|CAG|TSN|KHC,NWS|WDAY|FDS|NKE|COHR,0.0,0.0,0.0,0.22857142857142856,0.21666666666666665,0.0
SNA,Industrial Machinery & Supplies & Components,AMCR|BALL|EMR|LIN|XYL,SWK|IEX|OTIS|XYL|PNR,MKC|FOXA|RCL|TSN|HPQ,0.0,0.0,0.0,0.0,0.0,0.0
SNDK,"Technology Hardware, Storage & Peripherals",WDC|EQIX|FTNT|BR|VRSN,HPQ|AAPL|WDC|STX|HPE,DUK|WDAY|LMT|GEV|ODFL,0.2,0.2,0.0,0.0,0.06666666666666667,0.0
SNPS,Application Software,CRWD|ADI|NVDA|DDOG|MU,PTC|INTU|APP|FICO|ADSK,SOLV|LII|SPGI|BG|KDP,0.0,0.0,0.0,0.12,0.04,0.02
SO,Electric Utilities,D|PPL|WEC|LNT|EVRG,CEG|VST|EVRG|FE|DUK,IR|PNR|FIX|SPG|HPQ,0.8,0.0,0.0,0.0,0.014285714285714285,0.0
SPGI,Financial Exchanges & Data,CPAY|GPN|EFX|FDS|ROP,FDS|MCO|ICE|MSCI|COIN,TSN|GLW|RCL|SNPS|GEN,0.0,0.0,0.0,0.0,0.2,0.0
STE,Health Care Equipment,ALGN|VLTO|ABT|UPS|STLD,ISRG|GEHC|IDXX|SYK|PODD,VRSN|HPE|CHTR|DLR|WDC,0.0,0.2,0.0,0.03333333333333333,0.0,0.0
STX,"Technology Hardware, Storage & Peripherals",LITE|PLTR|CIEN|MU|HPE,HPQ|NTAP|HPE|SNDK|WDC,GEN|GEV|XYL|MDLZ|BA,0.0,0.2,0.0,0.01818181818181818,0.12484848484848485,0.03333333333333333
SWK,Industrial Machinery & Supplies & Components,LOW|CAT|DG|MNST|WMB,HUBB|FTV|PNR|PH|IR,CHRW|MAS|TPR|STLD|MSFT,0.0,0.0,0.0,0.0,0.0,0.0
SWKS,Semiconductors,QCOM|HPE|AXON|VRSK|MSI,ADI|MPWR|NXPI|ON|INTC,GPC|MU|PPL|DUK|TKO,0.2,0.4,0.0,0.043529411764705886,0.1893939393939394,0.04
SYK,Health Care Equipment,GD|REGN|J|BAX|ABT,STE|PODD|BAX|BDX|BSX,QCOM|HAS|CASY|LRCX|COIN,0.0,0.2,0.0,0.0,0.1,0.0
TDG,Aerospace & Defense,TXN|PH|AVGO|HWM|KMB,BA|HWM|RTX|GE|LHX,WRB|AIG|CSX|ALL|HON,0.0,0.2,0.0,0.0,0.14999999999999997,0.0
TECH,Life Sciences Tools & Services,A|COO|TMO|ALGN|PH,DHR|A|TMO|IQV|WAT,HD|AMZN|BA|TJX|PFE,0.2,0.2,0.0,0.0,0.0,0.0
TMO,Life Sciences Tools & Services,VLTO|DHR|ALGN|MDLZ|SOLV,TECH|DHR|A|WAT|IQV,HD|UBER|IBM|CME|ABT,0.2,0.2,0.0,0.05,0.0,0.0
TPL,Oil & Gas Exploration & Production,CSX|CVX|VLO|VST|TRGP,OXY|DVN|CTRA|COP|FANG,DLTR|PNC|HPQ|BA|AXON,0.0,0.0,0.0,0.0,0.06666666666666667,0.0
TRMB,Application Software,MU|ADI|STLD|EXPD|TXN,TYL|DDOG|WDAY|APP|ADBE,ETN|JBHT|LULU|BDX|VZ,0.0,0.0,0.0,0.0,0.0,0.0
TSN,Packaged Foods & Meats,COR|CAH|MCK|TAP|WRB,KHC|HRL|MDLZ|MKC|CAG,WDC|AIG|JPM|DLR|IBM,0.0,0.0,0.0,0.04,0.36666666666666664,0.0
