method,rebalance_date,date,portfolio_return,turnover,n_assets
sample,2025-01-31,2025-02-03,0.00352927054567434,0.0,30
sample,2025-01-31,2025-02-04,0.00530084052460994,0.0,30
sample,2025-01-31,2025-02-05,0.006868143332630499,0.0,30
sample,2025-01-31,2025-02-06,-0.0004829088936511121,0.0,30
sample,2025-01-31,2025-02-07,0.0017205824234695635,0.0,30
ledoit_wolf,2025-01-31,2025-02-03,0.004260395218145831,0.0,30
ledoit_wolf,2025-01-31,2025-02-04,0.004212296897394047,0.0,30
ledoit_wolf,2025-01-31,2025-02-05,0.005717370850375019,0.0,30
ledoit_wolf,2025-01-31,2025-02-06,0.002402052560874498,0.0,30
ledoit_wolf,2025-01-31,2025-02-07,0.0009050166245034466,0.0,30
embedding_prior,2025-01-31,2025-02-03,0.0037179483113239584,0.0,30
embedding_prior,2025-01-31,2025-02-04,0.00395336814974299,0.0,30
embedding_prior,2025-01-31,2025-02-05,0.007566182185292823,0.0,30
embedding_prior,2025-01-31,2025-02-06,0.0007072633179245165,0.0,30
embedding_prior,2025-01-31,2025-02-07,0.002511849754123619,0.0,30
multiview,2025-01-31,2025-02-03,0.00813630082047798,0.0,30
multiview,2025-01-31,2025-02-04,-0.02794906675912302,0.0,30
multiview,2025-01-31,2025-02-05,0.0031080957186063263,0.0,30
multiview,2025-01-31,2025-02-06,0.0038590954592695095,0.0,30
multiview,2025-01-31,2025-02-07,0.0011974681795335741,0.0,30
multiview_without_behavioral,2025-01-31,2025-02-03,0.00368476088727823,0.0,30
multiview_without_behavioral,2025-01-31,2025-02-04,-0.003942697650218047,0.0,30
multiview_without_behavioral,2025-01-31,2025-02-05,0.005413137438163954,0.0,30
multiview_without_behavioral,2025-01-31,2025-02-06,0.006276461288666636,0.0,30
multiview_without_behavioral,2025-01-31,2025-02-07,0.0002532467248006304,0.0,30
multiview_without_network,2025-01-31,2025-02-03,0.0029047811184595494,0.0,30
multiview_without_network,2025-01-31,2025-02-04,-0.00157399892345731,0.0,30
multiview_without_network,2025-01-31,2025-02-05,0.003771673697574264,0.0,30
multiview_without_network,2025-01-31,2025-02-06,0.005013975948099653,0.0,30
multiview_without_network,2025-01-31,2025-02-07,0.00020346118568114626,0.0,30
sample,2025-02-28,2025-03-03,0.004264814572449711,0.6358913984115122,30
sample,2025-02-28,2025-03-04,-0.01509664824499351,0.6358913984115122,30
sample,2025-02-28,2025-03-05,0.005625390906182134,0.6358913984115122,30
sample,2025-02-28,2025-03-06,0.0029527880889053683,0.6358913984115122,30
sample,2025-02-28,2025-03-07,0.016513714927886575,0.6358913984115122,30
ledoit_wolf,2025-02-28,2025-03-03,0.002227559923038171,0.679046137649077,30
ledoit_wolf,2025-02-28,2025-03-04,-0.016020866168184565,0.679046137649077,30
ledoit_wolf,2025-02-28,2025-03-05,0.0057604728040617495,0.679046137649077,30
ledoit_wolf,2025-02-28,2025-03-06,0.0011667464704920446,0.679046137649077,30
ledoit_wolf,2025-02-28,2025-03-07,0.015034743402501785,0.679046137649077,30
embedding_prior,2025-02-28,2025-03-03,0.002489566688688526,0.6906644674645236,30
embedding_prior,2025-02-28,2025-03-04,-0.015676137915917866,0.6906644674645236,30
embedding_prior,2025-02-28,2025-03-05,0.00517530907638649,0.6906644674645236,30
embedding_prior,2025-02-28,2025-03-06,0.0016841060017276591,0.6906644674645236,30
embedding_prior,2025-02-28,2025-03-07,0.01573537816869903,0.6906644674645236,30
multiview,2025-02-28,2025-03-03,-0.007419135877334629,0.6635866899838765,30
multiview,2025-02-28,2025-03-04,-0.02182114685266889,0.6635866899838765,30
multiview,2025-02-28,2025-03-05,0.005547055647847355,0.6635866899838765,30
multiview,2025-02-28,2025-03-06,-0.025231221834338624,0.6635866899838765,30
multiview,2025-02-28,2025-03-07,0.004223640214699676,0.6635866899838765,30
multiview_without_behavioral,2025-02-28,2025-03-03,0.002708371733133965,0.5490502745053546,30
multiview_without_behavioral,2025-02-28,2025-03-04,-0.017711683147164963,0.5490502745053546,30
multiview_without_behavioral,2025-02-28,2025-03-05,0.004359135448647381,0.5490502745053546,30
multiview_without_behavioral,2025-02-28,2025-03-06,-0.006127670903152423,0.5490502745053546,30
multiview_without_behavioral,2025-02-28,2025-03-07,0.010253935076319335,0.5490502745053546,30
multiview_without_network,2025-02-28,2025-03-03,-0.0008981736538153864,0.6424860260348205,30
multiview_without_network,2025-02-28,2025-03-04,-0.016790132291918836,0.6424860260348205,30
multiview_without_network,2025-02-28,2025-03-05,0.004473936611217117,0.6424860260348205,30
multiview_without_network,2025-02-28,2025-03-06,-0.004855131967543465,0.6424860260348205,30
multiview_without_network,2025-02-28,2025-03-07,0.009423597693403014,0.6424860260348205,30
sample,2025-03-31,2025-04-01,-0.0018387127525345398,0.8934788359742144,30
sample,2025-03-31,2025-04-02,0.005489769105508053,0.8934788359742144,30
sample,2025-03-31,2025-04-03,0.002986465973010603,0.8934788359742144,30
sample,2025-03-31,2025-04-04,-0.050125781236210004,0.8934788359742144,30
sample,2025-03-31,2025-04-07,-0.015641715869280964,0.8934788359742144,30
ledoit_wolf,2025-03-31,2025-04-01,-0.0016676748613221896,0.8872990816669245,30
ledoit_wolf,2025-03-31,2025-04-02,0.005337449218019981,0.8872990816669245,30
ledoit_wolf,2025-03-31,2025-04-03,0.0029516752219389897,0.8872990816669245,30
ledoit_wolf,2025-03-31,2025-04-04,-0.0502502283155983,0.8872990816669245,30
ledoit_wolf,2025-03-31,2025-04-07,-0.016292996604209763,0.8872990816669245,30
embedding_prior,2025-03-31,2025-04-01,-0.001233089707710333,0.858717922338264,30
embedding_prior,2025-03-31,2025-04-02,0.005719581360014408,0.858717922338264,30
embedding_prior,2025-03-31,2025-04-03,0.0016693493494356817,0.858717922338264,30
embedding_prior,2025-03-31,2025-04-04,-0.04895310021366015,0.858717922338264,30
embedding_prior,2025-03-31,2025-04-07,-0.016715567443543237,0.858717922338264,30
multiview,2025-03-31,2025-04-01,-0.0009760121573207936,1.0,30
multiview,2025-03-31,2025-04-02,0.011230154188861308,1.0,30
multiview,2025-03-31,2025-04-03,-0.011393982394476643,1.0,30
multiview,2025-03-31,2025-04-04,-0.05441684284271264,1.0,30
multiview,2025-03-31,2025-04-07,-0.030471292675659734,1.0,30
multiview_without_behavioral,2025-03-31,2025-04-01,-0.0008582833301683476,0.7269273558986581,30
multiview_without_behavioral,2025-03-31,2025-04-02,0.003459266238846068,0.7269273558986581,30
multiview_without_behavioral,2025-03-31,2025-04-03,-0.0003025224373659272,0.7269273558986581,30
multiview_without_behavioral,2025-03-31,2025-04-04,-0.05703743939461902,0.7269273558986581,30
multiview_without_behavioral,2025-03-31,2025-04-07,-0.020424927874169514,0.7269273558986581,30
multiview_without_network,2025-03-31,2025-04-01,-0.0015733308305475625,0.7132000210753368,30
multiview_without_network,2025-03-31,2025-04-02,0.0035583914358870198,0.7132000210753368,30
multiview_without_network,2025-03-31,2025-04-03,0.0005370261662876485,0.7132000210753368,30
multiview_without_network,2025-03-31,2025-04-04,-0.056061362783231344,0.7132000210753368,30
multiview_without_network,2025-03-31,2025-04-07,-0.01910227520637461,0.7132000210753368,30
sample,2025-04-30,2025-05-01,-0.004069110759338811,0.8053973988420227,30
sample,2025-04-30,2025-05-02,0.007922646734724346,0.8053973988420227,30
sample,2025-04-30,2025-05-05,0.0007791062610025528,0.8053973988420227,30
sample,2025-04-30,2025-05-06,0.0011947195815249965,0.8053973988420227,30
sample,2025-04-30,2025-05-07,0.01124663351824249,0.8053973988420227,30
ledoit_wolf,2025-04-30,2025-05-01,-0.0043667827765911695,0.7441718833068562,30
ledoit_wolf,2025-04-30,2025-05-02,0.007832471437999545,0.7441718833068562,30
ledoit_wolf,2025-04-30,2025-05-05,0.0010215242183848146,0.7441718833068562,30
ledoit_wolf,2025-04-30,2025-05-06,0.0007784395525815889,0.7441718833068562,30
ledoit_wolf,2025-04-30,2025-05-07,0.01112341116623485,0.7441718833068562,30
embedding_prior,2025-04-30,2025-05-01,-0.005420362552967882,0.7537124717826771,30
embedding_prior,2025-04-30,2025-05-02,0.006915071380329304,0.7537124717826771,30
embedding_prior,2025-04-30,2025-05-05,0.0008705815997744801,0.7537124717826771,30
embedding_prior,2025-04-30,2025-05-06,0.00020505021453657814,0.7537124717826771,30
embedding_prior,2025-04-30,2025-05-07,0.015446046728073192,0.7537124717826771,30
multiview,2025-04-30,2025-05-01,-0.008159709604933507,1.0,30
multiview,2025-04-30,2025-05-02,0.012379647109869829,1.0,30
multiview,2025-04-30,2025-05-05,-0.002089742439617903,1.0,30
multiview,2025-04-30,2025-05-06,-0.0037226978500382035,1.0,30
multiview,2025-04-30,2025-05-07,0.0014790252007788052,1.0,30
multiview_without_behavioral,2025-04-30,2025-05-01,-0.009048943709789502,0.7861911375685982,30
multiview_without_behavioral,2025-04-30,2025-05-02,0.005797502602532174,0.7861911375685982,30
multiview_without_behavioral,2025-04-30,2025-05-05,-0.0010074716416696016,0.7861911375685982,30
multiview_without_behavioral,2025-04-30,2025-05-06,0.0014788744416587576,0.7861911375685982,30
multiview_without_behavioral,2025-04-30,2025-05-07,0.006806053939055667,0.7861911375685982,30
multiview_without_network,2025-04-30,2025-05-01,-0.007195205494004025,0.7846939420091541,30
multiview_without_network,2025-04-30,2025-05-02,0.005168884768374821,0.7846939420091541,30
multiview_without_network,2025-04-30,2025-05-05,3.380550620197457e-05,0.7846939420091541,30
multiview_without_network,2025-04-30,2025-05-06,0.0016596690493333583,0.7846939420091541,30
multiview_without_network,2025-04-30,2025-05-07,0.006657128749294342,0.7846939420091541,30
sample,2025-05-30,2025-06-02,-0.0009147287392635952,0.5432163936001329,30
sample,2025-05-30,2025-06-03,-0.00792769566067482,0.5432163936001329,30
sample,2025-05-30,2025-06-04,-0.009431567797318095,0.5432163936001329,30
sample,2025-05-30,2025-06-05,-0.006508731613528829,0.5432163936001329,30
sample,2025-05-30,2025-06-06,0.0005386152338529469,0.5432163936001329,30
ledoit_wolf,2025-05-30,2025-06-02,-0.0012681085170368513,0.5262821855208059,30
ledoit_wolf,2025-05-30,2025-06-03,-0.008080605779584258,0.5262821855208059,30
ledoit_wolf,2025-05-30,2025-06-04,-0.009385357405627327,0.5262821855208059,30
ledoit_wolf,2025-05-30,2025-06-05,-0.00673774397809316,0.5262821855208059,30
ledoit_wolf,2025-05-30,2025-06-06,0.0005621312200702871,0.5262821855208059,30
embedding_prior,2025-05-30,2025-06-02,-0.0006995539679324452,0.5235146929711516,30
embedding_prior,2025-05-30,2025-06-03,-0.006679569818392261,0.5235146929711516,30
embedding_prior,2025-05-30,2025-06-04,-0.008887416026000483,0.5235146929711516,30
embedding_prior,2025-05-30,2025-06-05,-0.006026334453311187,0.5235146929711516,30
embedding_prior,2025-05-30,2025-06-06,5.0472670545032965e-05,0.5235146929711516,30
multiview,2025-05-30,2025-06-02,-0.012652801386403898,1.0,30
multiview,2025-05-30,2025-06-03,-0.010965095434575007,1.0,30
multiview,2025-05-30,2025-06-04,-0.006940622332305509,1.0,30
multiview,2025-05-30,2025-06-05,-0.018986349540803905,1.0,30
multiview,2025-05-30,2025-06-06,-0.002113347410350718,1.0,30
multiview_without_behavioral,2025-05-30,2025-06-02,-0.0021079400278338004,0.6451061242418961,30
multiview_without_behavioral,2025-05-30,2025-06-03,-0.007143817627930318,0.6451061242418961,30
multiview_without_behavioral,2025-05-30,2025-06-04,-0.00685400836455945,0.6451061242418961,30
multiview_without_behavioral,2025-05-30,2025-06-05,-0.00540117949797761,0.6451061242418961,30
multiview_without_behavioral,2025-05-30,2025-06-06,0.00024164992173343538,0.6451061242418961,30
multiview_without_network,2025-05-30,2025-06-02,-0.001916474239979615,0.5245432728198011,30
multiview_without_network,2025-05-30,2025-06-03,-0.0043597901743888225,0.5245432728198011,30
multiview_without_network,2025-05-30,2025-06-04,-0.009279825500124928,0.5245432728198011,30
multiview_without_network,2025-05-30,2025-06-05,-0.005934609513967757,0.5245432728198011,30
multiview_without_network,2025-05-30,2025-06-06,3.967048133087013e-05,0.5245432728198011,30
sample,2025-06-30,2025-07-01,0.0052627072124567615,0.45008557817819506,30
sample,2025-06-30,2025-07-02,-0.0004955370959128253,0.45008557817819506,30
sample,2025-06-30,2025-07-03,5.609258251536654e-05,0.45008557817819506,30
sample,2025-06-30,2025-07-07,0.005025043130427075,0.45008557817819506,30
sample,2025-06-30,2025-07-08,-0.0029033536515810174,0.45008557817819506,30
ledoit_wolf,2025-06-30,2025-07-01,0.005422991378014683,0.4133356039492933,30
ledoit_wolf,2025-06-30,2025-07-02,-6.595991167823507e-05,0.4133356039492933,30
ledoit_wolf,2025-06-30,2025-07-03,0.0001909264733356603,0.4133356039492933,30
ledoit_wolf,2025-06-30,2025-07-07,0.004534432339457551,0.4133356039492933,30
ledoit_wolf,2025-06-30,2025-07-08,-0.0028520183402166673,0.4133356039492933,30
embedding_prior,2025-06-30,2025-07-01,0.005109461359223626,0.45791352356185744,30
embedding_prior,2025-06-30,2025-07-02,-0.0036561945042233534,0.45791352356185744,30
embedding_prior,2025-06-30,2025-07-03,0.0009150658606032483,0.45791352356185744,30
embedding_prior,2025-06-30,2025-07-07,0.0033431053143908075,0.45791352356185744,30
embedding_prior,2025-06-30,2025-07-08,-0.003496156865709317,0.45791352356185744,30
multiview,2025-06-30,2025-07-01,0.007352850218679413,0.874857624115867,30
multiview,2025-06-30,2025-07-02,-0.010763013907866905,0.874857624115867,30
multiview,2025-06-30,2025-07-03,0.0032187860699622924,0.874857624115867,30
multiview,2025-06-30,2025-07-07,0.0007254093463918151,0.874857624115867,30
multiview,2025-06-30,2025-07-08,-0.00472181312563143,0.874857624115867,30
multiview_without_behavioral,2025-06-30,2025-07-01,0.009307601025286771,0.29360655295508326,30
multiview_without_behavioral,2025-06-30,2025-07-02,-0.007104289399062011,0.29360655295508326,30
multiview_without_behavioral,2025-06-30,2025-07-03,0.0035366520229427804,0.29360655295508326,30
multiview_without_behavioral,2025-06-30,2025-07-07,-0.0017346121589680078,0.29360655295508326,30
multiview_without_behavioral,2025-06-30,2025-07-08,-0.005354359097323353,0.29360655295508326,30
multiview_without_network,2025-06-30,2025-07-01,0.005379298991095327,0.32879954327994215,30
multiview_without_network,2025-06-30,2025-07-02,-0.00947633288083576,0.32879954327994215,30
multiview_without_network,2025-06-30,2025-07-03,0.004325687756861777,0.32879954327994215,30
multiview_without_network,2025-06-30,2025-07-07,0.0005720266286872011,0.32879954327994215,30
multiview_without_network,2025-06-30,2025-07-08,-0.006756777557554391,0.32879954327994215,30
sample,2025-07-31,2025-08-01,0.0008700693636627956,0.9930256912485588,30
sample,2025-07-31,2025-08-04,0.016036641241630727,0.9930256912485588,30
sample,2025-07-31,2025-08-05,-0.008104483092471465,0.9930256912485588,30
sample,2025-07-31,2025-08-06,0.009014256233372488,0.9930256912485588,30
sample,2025-07-31,2025-08-07,-0.0031014456721322474,0.9930256912485588,30
ledoit_wolf,2025-07-31,2025-08-01,0.00043111657949111064,0.9600972329278403,30
ledoit_wolf,2025-07-31,2025-08-04,0.015641436193896803,0.9600972329278403,30
ledoit_wolf,2025-07-31,2025-08-05,-0.007136775740208683,0.9600972329278403,30
ledoit_wolf,2025-07-31,2025-08-06,0.009442578930668261,0.9600972329278403,30
ledoit_wolf,2025-07-31,2025-08-07,-0.002445702312609663,0.9600972329278403,30
embedding_prior,2025-07-31,2025-08-01,0.0011155537702164323,1.0,30
embedding_prior,2025-07-31,2025-08-04,0.012643488660769192,1.0,30
embedding_prior,2025-07-31,2025-08-05,-0.005767243863558506,1.0,30
embedding_prior,2025-07-31,2025-08-06,0.011239817133774754,1.0,30
embedding_prior,2025-07-31,2025-08-07,-0.0031943111133549995,1.0,30
multiview,2025-07-31,2025-08-01,-0.006457781440377569,1.0,30
